stepcount_16,strategy_16,strat code_16,move_16,probabilities_16,utility_16,common_move_16,number_coop_16,number_defect_16,outcomes_16,p1_16,p2_16,p3_16,p4_16,u1_16,u2_16,u3_16,u4_16,m1_16,m2_16,m3_16,m4_16
17,WSLS,7,"{24: 'C', 15: 'C', 8: 'D'}","{24: 0, 15: 0.55, 8: 0.49000000000000005}",36.5,['C'],2,1,"{24: ['C', 'C'], 15: ['C', 'C'], 8: ['D', 'C']}",0,0.55,0.49000000000000005,None,25.5,7.5,8.5,None,1,1,2,None
18,WSLS,7,"{24: 'C', 15: 'C', 8: 'D'}","{24: 0, 15: 0.5900000000000001, 8: 0.51}",41.5,['C'],2,1,"{24: ['C', 'C'], 15: ['C', 'D'], 8: ['D', 'D']}",0,0.5900000000000001,0.51,None,27.0,5.5,9.5,None,1,1,2,None
19,WSLS,7,"{24: 'C', 15: 'D', 8: 'C'}","{24: 0, 15: 0.6100000000000001, 8: 0.55}",42.0,['C'],2,1,"{24: ['C', 'C'], 15: ['D', 'D'], 8: ['C', 'D']}",0,0.6100000000000001,0.55,None,28.5,6.5,7.5,None,1,2,1,None
20,WSLS,7,"{24: 'C', 15: 'C', 8: 'D'}","{24: 0, 15: 0.6500000000000001, 8: 0.5700000000000001}",42.5,['C'],2,1,"{24: ['C', 'C'], 15: ['C', 'D'], 8: ['D', 'D']}",0,0.6500000000000001,0.5700000000000001,None,30.0,4.5,8.5,None,1,1,2,None
21,WSLS,7,"{24: 'C', 15: 'D', 8: 'C'}","{24: 0, 15: 0.6100000000000001, 8: 0.54}",43.0,['C'],2,1,"{24: ['C', 'C'], 15: ['D', 'C'], 8: ['C', 'C']}",0,0.6100000000000001,0.54,None,31.5,6.5,10.0,None,1,2,1,None
22,WSLS,7,"{24: 'C', 15: 'D', 8: 'C'}","{24: 0, 15: 0.5700000000000001, 8: 0.51}",48.0,['C'],2,1,"{24: ['C', 'C'], 15: ['D', 'C'], 8: ['C', 'C']}",0,0.5700000000000001,0.51,None,33.0,8.5,11.5,None,1,2,1,None
23,WSLS,7,"{24: 'C', 15: 'D', 8: 'C'}","{24: 0, 15: 0.53, 8: 0.48}",53.0,['C'],2,1,"{24: ['C', 'C'], 15: ['D', 'C'], 8: ['C', 'C']}",0,0.53,0.48,None,34.5,10.5,13.0,None,1,2,1,None
24,WSLS,7,"{24: 'C', 15: 'D', 8: 'C'}","{24: 0, 15: 0.49000000000000005, 8: 0.52}",58.0,['C'],2,1,"{24: ['C', 'C'], 15: ['D', 'C'], 8: ['C', 'D']}",0,0.49000000000000005,0.52,None,36.0,12.5,11.0,None,1,2,1,None
25,WSLS,7,"{24: 'C', 15: 'D', 8: 'D'}","{24: 0, 15: 0.51, 8: 0.54}",59.5,['D'],2,1,"{24: ['C', 'C'], 15: ['D', 'D'], 8: ['D', 'D']}",0,0.51,0.54,None,37.5,13.5,12.0,None,1,2,2,None
26,WSLS,7,"{24: 'C', 15: 'C', 8: 'C'}","{24: 0, 15: 0.48, 8: 0.51}",63.0,['C'],1,2,"{24: ['C', 'C'], 15: ['C', 'C'], 8: ['C', 'C']}",0,0.48,0.51,None,39.0,15.0,13.5,None,1,1,1,None
