stepcount_45,strategy_45,strat code_45,move_45,probabilities_45,utility_45,common_move_45,number_coop_45,number_defect_45,outcomes_45,p1_45,p2_45,p3_45,p4_45,u1_45,u2_45,u3_45,u4_45,m1_45,m2_45,m3_45,m4_45
16,WSLS,7,"{46: 'D', 53: 'D', 44: 'D', 37: 'D'}","{46: 0.27999999999999997, 53: 0.2600000000000001, 44: 0.2999999999999999, 37: 0.4500000000000002}",48.5,['D'],1,3,"{46: ['D', 'C'], 53: ['D', 'C'], 44: ['D', 'C'], 37: ['D', 'D']}",0.27999999999999997,0.2600000000000001,0.2999999999999999,0.4500000000000002,15.0,16.0,14.0,10.5,2,2,2,2
17,WSLS,7,"{46: 'D', 53: 'D', 44: 'D', 37: 'C'}","{46: 0.23999999999999996, 53: 0.28000000000000014, 44: 0.2599999999999999, 37: 0.49000000000000016}",55.5,['D'],0,4,"{46: ['D', 'C'], 53: ['D', 'D'], 44: ['D', 'C'], 37: ['C', 'D']}",0.23999999999999996,0.28000000000000014,0.2599999999999999,0.49000000000000016,17.0,17.0,16.0,8.5,2,2,2,1
18,WSLS,7,"{46: 'D', 53: 'C', 44: 'D', 37: 'D'}","{46: 0.25999999999999995, 53: 0.3200000000000001, 44: 0.2799999999999999, 37: 0.4500000000000002}",58.5,['D'],1,3,"{46: ['D', 'D'], 53: ['C', 'D'], 44: ['D', 'D'], 37: ['D', 'C']}",0.25999999999999995,0.3200000000000001,0.2799999999999999,0.4500000000000002,18.0,15.0,17.0,10.5,2,1,2,2
19,WSLS,7,"{46: 'C', 53: 'D', 44: 'C', 37: 'D'}","{46: 0.22999999999999995, 53: 0.34000000000000014, 44: 0.24999999999999992, 37: 0.4700000000000002}",60.5,Eq,1,3,"{46: ['C', 'C'], 53: ['D', 'D'], 44: ['C', 'C'], 37: ['D', 'D']}",0.22999999999999995,0.34000000000000014,0.24999999999999992,0.4700000000000002,19.5,16.0,18.5,11.5,1,2,1,2
20,WSLS,7,"{46: 'C', 53: 'C', 44: 'C', 37: 'C'}","{46: 0.19999999999999996, 53: 0.3800000000000001, 44: 0.21999999999999992, 37: 0.5100000000000002}",65.5,['C'],2,2,"{46: ['C', 'C'], 53: ['C', 'D'], 44: ['C', 'C'], 37: ['C', 'D']}",0.19999999999999996,0.3800000000000001,0.21999999999999992,0.5100000000000002,21.0,14.0,20.0,9.5,1,1,1,1
21,WSLS,7,"{46: 'C', 53: 'D', 44: 'C', 37: 'D'}","{46: 0.16999999999999996, 53: 0.40000000000000013, 44: 0.18999999999999992, 37: 0.47000000000000025}",64.5,Eq,4,0,"{46: ['C', 'C'], 53: ['D', 'D'], 44: ['C', 'C'], 37: ['D', 'C']}",0.16999999999999996,0.40000000000000013,0.18999999999999992,0.47000000000000025,22.5,15.0,21.5,11.5,1,2,1,2
22,WSLS,7,"{46: 'C', 53: 'C', 44: 'C', 37: 'D'}","{46: 0.13999999999999996, 53: 0.4400000000000001, 44: 0.22999999999999993, 37: 0.43000000000000027}",70.5,['C'],2,2,"{46: ['C', 'C'], 53: ['C', 'D'], 44: ['C', 'D'], 37: ['D', 'C']}",0.13999999999999996,0.4400000000000001,0.22999999999999993,0.43000000000000027,24.0,13.0,19.5,13.5,1,1,1,2
23,WSLS,7,"{46: 'C', 53: 'D', 44: 'D', 37: 'D'}","{46: 0.10999999999999996, 53: 0.46000000000000013, 44: 0.24999999999999992, 37: 0.4500000000000003}",70.0,['D'],3,1,"{46: ['C', 'C'], 53: ['D', 'D'], 44: ['D', 'D'], 37: ['D', 'D']}",0.10999999999999996,0.46000000000000013,0.24999999999999992,0.4500000000000003,25.5,14.0,20.5,14.5,1,2,2,2
24,WSLS,7,"{46: 'C', 53: 'C', 44: 'C', 37: 'C'}","{46: 0.14999999999999997, 53: 0.5000000000000001, 44: 0.2899999999999999, 37: 0.42000000000000026}",74.5,['C'],1,3,"{46: ['C', 'D'], 53: ['C', 'D'], 44: ['C', 'D'], 37: ['C', 'C']}",0.14999999999999997,0.5000000000000001,0.2899999999999999,0.42000000000000026,23.5,12.0,18.5,16.0,1,1,1,1
25,WSLS,7,"{46: 'D', 53: 'D', 44: 'D', 37: 'C'}","{46: 0.16999999999999996, 53: 0.46000000000000013, 44: 0.30999999999999994, 37: 0.39000000000000024}",70.0,['D'],4,0,"{46: ['D', 'D'], 53: ['D', 'C'], 44: ['D', 'D'], 37: ['C', 'C']}",0.16999999999999996,0.46000000000000013,0.30999999999999994,0.39000000000000024,24.5,14.0,19.5,17.5,2,2,2,1
26,WSLS,7,"{46: 'C', 53: 'D', 44: 'C', 37: 'C'}","{46: 0.13999999999999996, 53: 0.48000000000000015, 44: 0.2799999999999999, 37: 0.3600000000000002}",75.5,['C'],1,3,"{46: ['C', 'C'], 53: ['D', 'D'], 44: ['C', 'C'], 37: ['C', 'C']}",0.13999999999999996,0.48000000000000015,0.2799999999999999,0.3600000000000002,26.0,15.0,21.0,19.0,1,2,1,1
