stepcount_20,strategy_20,strat code_20,move_20,probabilities_20,utility_20,common_move_20,number_coop_20,number_defect_20,outcomes_20,p1_20,p2_20,p3_20,p4_20,u1_20,u2_20,u3_20,u4_20,m1_20,m2_20,m3_20,m4_20
11,WSLS,7,"{21: 'C', 28: 'C', 19: 'C', 12: 'C'}","{21: 0.3999999999999999, 28: 0.1699999999999998, 19: 0.1699999999999998, 12: 0.1699999999999998}",52.5,['C'],4,0,"{21: ['C', 'C'], 28: ['C', 'C'], 19: ['C', 'C'], 12: ['C', 'C']}",0.3999999999999999,0.1699999999999998,0.1699999999999998,0.1699999999999998,9.0,16.5,16.5,16.5,1,1,1,1
12,WSLS,7,"{21: 'C', 28: 'C', 19: 'C', 12: 'C'}","{21: 0.4399999999999999, 28: 0.1399999999999998, 19: 0.1399999999999998, 12: 0.1399999999999998}",58.5,['C'],4,0,"{21: ['C', 'D'], 28: ['C', 'C'], 19: ['C', 'C'], 12: ['C', 'C']}",0.4399999999999999,0.1399999999999998,0.1399999999999998,0.1399999999999998,7.0,18.0,18.0,18.0,1,1,1,1
13,WSLS,7,"{21: 'D', 28: 'C', 19: 'C', 12: 'C'}","{21: 0.3999999999999999, 28: 0.10999999999999979, 19: 0.10999999999999979, 12: 0.10999999999999979}",61.0,['C'],4,0,"{21: ['D', 'C'], 28: ['C', 'C'], 19: ['C', 'C'], 12: ['C', 'C']}",0.3999999999999999,0.10999999999999979,0.10999999999999979,0.10999999999999979,9.0,19.5,19.5,19.5,2,1,1,1
14,WSLS,7,"{21: 'D', 28: 'C', 19: 'C', 12: 'C'}","{21: 0.35999999999999993, 28: 0.0799999999999998, 19: 0.0799999999999998, 12: 0.0799999999999998}",67.5,['C'],3,1,"{21: ['D', 'C'], 28: ['C', 'C'], 19: ['C', 'C'], 12: ['C', 'C']}",0.35999999999999993,0.0799999999999998,0.0799999999999998,0.0799999999999998,11.0,21.0,21.0,21.0,2,1,1,1
15,WSLS,7,"{21: 'D', 28: 'C', 19: 'C', 12: 'C'}","{21: 0.37999999999999995, 28: 0.049999999999999795, 19: 0.049999999999999795, 12: 0.049999999999999795}",74.0,['C'],3,1,"{21: ['D', 'D'], 28: ['C', 'C'], 19: ['C', 'C'], 12: ['C', 'C']}",0.37999999999999995,0.049999999999999795,0.049999999999999795,0.049999999999999795,12.0,22.5,22.5,22.5,2,1,1,1
16,WSLS,7,"{21: 'C', 28: 'C', 19: 'C', 12: 'C'}","{21: 0.35, 28: 0.019999999999999796, 19: 0.019999999999999796, 12: 0.019999999999999796}",79.5,['C'],3,1,"{21: ['C', 'C'], 28: ['C', 'C'], 19: ['C', 'C'], 12: ['C', 'C']}",0.35,0.019999999999999796,0.019999999999999796,0.019999999999999796,13.5,24.0,24.0,24.0,1,1,1,1
17,WSLS,7,"{21: 'C', 28: 'C', 19: 'C', 12: 'C'}","{21: 0.31999999999999995, 28: 0, 19: 0, 12: 0}",85.5,['C'],4,0,"{21: ['C', 'C'], 28: ['C', 'C'], 19: ['C', 'C'], 12: ['C', 'C']}",0.31999999999999995,0,0,0,15.0,25.5,25.5,25.5,1,1,1,1
18,WSLS,7,"{21: 'C', 28: 'C', 19: 'C', 12: 'C'}","{21: 0.2899999999999999, 28: 0, 19: 0, 12: 0}",91.5,['C'],4,0,"{21: ['C', 'C'], 28: ['C', 'C'], 19: ['C', 'C'], 12: ['C', 'C']}",0.2899999999999999,0,0,0,16.5,27.0,27.0,27.0,1,1,1,1
19,WSLS,7,"{21: 'C', 28: 'C', 19: 'C', 12: 'C'}","{21: 0.2599999999999999, 28: 0, 19: 0, 12: 0}",97.5,['C'],4,0,"{21: ['C', 'C'], 28: ['C', 'C'], 19: ['C', 'C'], 12: ['C', 'C']}",0.2599999999999999,0,0,0,18.0,28.5,28.5,28.5,1,1,1,1
20,WSLS,7,"{21: 'C', 28: 'C', 19: 'C', 12: 'C'}","{21: 0.2299999999999999, 28: 0, 19: 0, 12: 0}",103.5,['C'],4,0,"{21: ['C', 'C'], 28: ['C', 'C'], 19: ['C', 'C'], 12: ['C', 'C']}",0.2299999999999999,0,0,0,19.5,30.0,30.0,30.0,1,1,1,1
21,WSLS,7,"{21: 'C', 28: 'C', 19: 'C', 12: 'C'}","{21: 0.2699999999999999, 28: 0, 19: 0, 12: 0}",109.5,['C'],4,0,"{21: ['C', 'D'], 28: ['C', 'C'], 19: ['C', 'C'], 12: ['C', 'C']}",0.2699999999999999,0,0,0,17.5,31.5,31.5,31.5,1,1,1,1
22,WSLS,7,"{21: 'D', 28: 'C', 19: 'C', 12: 'C'}","{21: 0.2299999999999999, 28: 0, 19: 0, 12: 0}",112.0,['C'],4,0,"{21: ['D', 'C'], 28: ['C', 'C'], 19: ['C', 'C'], 12: ['C', 'C']}",0.2299999999999999,0,0,0,19.5,33.0,33.0,33.0,2,1,1,1
23,WSLS,7,"{21: 'D', 28: 'C', 19: 'C', 12: 'C'}","{21: 0.1899999999999999, 28: 0, 19: 0, 12: 0}",118.5,['C'],3,1,"{21: ['D', 'C'], 28: ['C', 'C'], 19: ['C', 'C'], 12: ['C', 'C']}",0.1899999999999999,0,0,0,21.5,34.5,34.5,34.5,2,1,1,1
24,WSLS,7,"{21: 'D', 28: 'C', 19: 'C', 12: 'C'}","{21: 0.14999999999999988, 28: 0, 19: 0, 12: 0}",125.0,['C'],3,1,"{21: ['D', 'C'], 28: ['C', 'C'], 19: ['C', 'C'], 12: ['C', 'C']}",0.14999999999999988,0,0,0,23.5,36.0,36.0,36.0,2,1,1,1
25,WSLS,7,"{21: 'D', 28: 'C', 19: 'C', 12: 'C'}","{21: 0.10999999999999988, 28: 0, 19: 0, 12: 0}",131.5,['C'],3,1,"{21: ['D', 'C'], 28: ['C', 'C'], 19: ['C', 'C'], 12: ['C', 'C']}",0.10999999999999988,0,0,0,25.5,37.5,37.5,37.5,2,1,1,1
26,WSLS,7,"{21: 'D', 28: 'C', 19: 'C', 12: 'C'}","{21: 0.12999999999999987, 28: 0, 19: 0, 12: 0}",138.0,['C'],3,1,"{21: ['D', 'D'], 28: ['C', 'C'], 19: ['C', 'C'], 12: ['C', 'C']}",0.12999999999999987,0,0,0,26.5,39.0,39.0,39.0,2,1,1,1
