stepcount_24,strategy_24,strat code_24,move_24,probabilities_24,utility_24,common_move_24,number_coop_24,number_defect_24,outcomes_24,p1_24,p2_24,p3_24,p4_24,u1_24,u2_24,u3_24,u4_24,m1_24,m2_24,m3_24,m4_24
12,WSLS,7,"{32: 'C', 23: 'C', 16: 'C'}","{32: 0.47, 23: 0.1399999999999998, 16: 0.1399999999999998}",39.0,['C'],3,0,"{32: ['C', 'C'], 23: ['C', 'C'], 16: ['C', 'C']}",0.47,0.1399999999999998,0.1399999999999998,None,7.5,18.0,18.0,None,1,1,1,None
13,WSLS,7,"{32: 'C', 23: 'C', 16: 'C'}","{32: 0.43999999999999995, 23: 0.10999999999999979, 16: 0.10999999999999979}",43.5,['C'],3,0,"{32: ['C', 'C'], 23: ['C', 'C'], 16: ['C', 'C']}",0.43999999999999995,0.10999999999999979,0.10999999999999979,None,9.0,19.5,19.5,None,1,1,1,None
14,WSLS,7,"{32: 'C', 23: 'C', 16: 'C'}","{32: 0.4099999999999999, 23: 0.0799999999999998, 16: 0.0799999999999998}",48.0,['C'],3,0,"{32: ['C', 'C'], 23: ['C', 'C'], 16: ['C', 'C']}",0.4099999999999999,0.0799999999999998,0.0799999999999998,None,10.5,21.0,21.0,None,1,1,1,None
15,WSLS,7,"{32: 'C', 23: 'C', 16: 'C'}","{32: 0.4499999999999999, 23: 0.049999999999999795, 16: 0.049999999999999795}",52.5,['C'],3,0,"{32: ['C', 'D'], 23: ['C', 'C'], 16: ['C', 'C']}",0.4499999999999999,0.049999999999999795,0.049999999999999795,None,8.5,22.5,22.5,None,1,1,1,None
16,WSLS,7,"{32: 'D', 23: 'C', 16: 'C'}","{32: 0.4099999999999999, 23: 0.019999999999999796, 16: 0.019999999999999796}",53.5,['C'],3,0,"{32: ['D', 'C'], 23: ['C', 'C'], 16: ['C', 'C']}",0.4099999999999999,0.019999999999999796,0.019999999999999796,None,10.5,24.0,24.0,None,2,1,1,None
17,WSLS,7,"{32: 'D', 23: 'C', 16: 'C'}","{32: 0.36999999999999994, 23: 0, 16: 0}",58.5,['C'],2,1,"{32: ['D', 'C'], 23: ['C', 'C'], 16: ['C', 'C']}",0.36999999999999994,0,0,None,12.5,25.5,25.5,None,2,1,1,None
18,WSLS,7,"{32: 'D', 23: 'C', 16: 'C'}","{32: 0.32999999999999996, 23: 0, 16: 0}",63.5,['C'],2,1,"{32: ['D', 'C'], 23: ['C', 'C'], 16: ['C', 'C']}",0.32999999999999996,0,0,None,14.5,27.0,27.0,None,2,1,1,None
19,WSLS,7,"{32: 'D', 23: 'C', 16: 'C'}","{32: 0.29, 23: 0, 16: 0}",68.5,['C'],2,1,"{32: ['D', 'C'], 23: ['C', 'C'], 16: ['C', 'C']}",0.29,0,0,None,16.5,28.5,28.5,None,2,1,1,None
20,WSLS,7,"{32: 'D', 23: 'C', 16: 'C'}","{32: 0.24999999999999997, 23: 0, 16: 0}",73.5,['C'],2,1,"{32: ['D', 'C'], 23: ['C', 'C'], 16: ['C', 'C']}",0.24999999999999997,0,0,None,18.5,30.0,30.0,None,2,1,1,None
21,WSLS,7,"{32: 'D', 23: 'C', 16: 'C'}","{32: 0.20999999999999996, 23: 0, 16: 0}",78.5,['C'],2,1,"{32: ['D', 'C'], 23: ['C', 'C'], 16: ['C', 'C']}",0.20999999999999996,0,0,None,20.5,31.5,31.5,None,2,1,1,None
22,WSLS,7,"{32: 'D', 23: 'C', 16: 'C'}","{32: 0.16999999999999996, 23: 0, 16: 0}",83.5,['C'],2,1,"{32: ['D', 'C'], 23: ['C', 'C'], 16: ['C', 'C']}",0.16999999999999996,0,0,None,22.5,33.0,33.0,None,2,1,1,None
23,WSLS,7,"{32: 'D', 23: 'C', 16: 'C'}","{32: 0.12999999999999995, 23: 0, 16: 0}",88.5,['C'],2,1,"{32: ['D', 'C'], 23: ['C', 'C'], 16: ['C', 'C']}",0.12999999999999995,0,0,None,24.5,34.5,34.5,None,2,1,1,None
24,WSLS,7,"{32: 'D', 23: 'C', 16: 'C'}","{32: 0.14999999999999994, 23: 0, 16: 0}",93.5,['C'],2,1,"{32: ['D', 'D'], 23: ['C', 'C'], 16: ['C', 'C']}",0.14999999999999994,0,0,None,25.5,36.0,36.0,None,2,1,1,None
25,WSLS,7,"{32: 'C', 23: 'C', 16: 'C'}","{32: 0.18999999999999995, 23: 0, 16: 0}",97.5,['C'],2,1,"{32: ['C', 'D'], 23: ['C', 'C'], 16: ['C', 'C']}",0.18999999999999995,0,0,None,23.5,37.5,37.5,None,1,1,1,None
26,WSLS,7,"{32: 'D', 23: 'C', 16: 'C'}","{32: 0.20999999999999994, 23: 0, 16: 0}",98.5,['C'],3,0,"{32: ['D', 'D'], 23: ['C', 'C'], 16: ['C', 'C']}",0.20999999999999994,0,0,None,24.5,39.0,39.0,None,2,1,1,None
