stepcount_30,strategy_30,strat code_30,move_30,probabilities_30,utility_30,common_move_30,number_coop_30,number_defect_30,outcomes_30,p1_30,p2_30,p3_30,p4_30,u1_30,u2_30,u3_30,u4_30,m1_30,m2_30,m3_30,m4_30
11,VPP,6,"{31: 'C', 38: 'C', 29: 'C', 22: 'C'}","{31: 0.43000000000000005, 38: 0.48999999999999994, 29: 0.4699999999999999, 22: 0.4799999999999999}",29.0,['C'],4,0,"{31: ['C', 'C'], 38: ['C', 'D'], 29: ['C', 'D'], 22: ['C', 'D']}",0.43000000000000005,0.48999999999999994,0.4699999999999999,0.4799999999999999,9.5,8.5,3.5,3.0,1,1,1,1
12,VPP,6,"{31: 'D', 38: 'C', 29: 'D', 22: 'C'}","{31: 0.39000000000000007, 38: 0.5299999999999999, 29: 0.42999999999999994, 22: 0.44999999999999996}",24.5,Eq,2,2,"{31: ['D', 'C'], 38: ['C', 'D'], 29: ['D', 'C'], 22: ['C', 'C']}",0.39000000000000007,0.5299999999999999,0.42999999999999994,0.44999999999999996,11.5,6.5,5.5,4.5,2,1,2,1
13,VPP,6,"{31: 'C', 38: 'D', 29: 'C', 22: 'C'}","{31: 0.43000000000000005, 38: 0.5499999999999999, 29: 0.4699999999999999, 22: 0.41999999999999993}",28.0,['C'],3,1,"{31: ['C', 'D'], 38: ['D', 'D'], 29: ['C', 'D'], 22: ['C', 'C']}",0.43000000000000005,0.5499999999999999,0.4699999999999999,0.41999999999999993,9.5,7.5,3.5,6.0,1,2,1,1
14,VPP,6,"{31: 'C', 38: 'D', 29: 'C', 22: 'C'}","{31: 0.47000000000000003, 38: 0.57, 29: 0.5099999999999999, 22: 0.3899999999999999}",26.5,['C'],3,1,"{31: ['C', 'D'], 38: ['D', 'D'], 29: ['C', 'D'], 22: ['C', 'C']}",0.47000000000000003,0.57,0.5099999999999999,0.3899999999999999,7.5,8.5,1.5,7.5,1,2,1,1
15,VPP,6,"{31: 'C', 38: 'C', 29: 'D', 22: 'C'}","{31: 0.51, 38: 0.61, 29: 0.5299999999999999, 22: 0.3599999999999999}",25.0,['C'],3,1,"{31: ['C', 'D'], 38: ['C', 'D'], 29: ['D', 'D'], 22: ['C', 'C']}",0.51,0.61,0.5299999999999999,0.3599999999999999,5.5,6.5,2.5,9.0,1,1,2,1
16,VPP,6,"{31: 'C', 38: 'C', 29: 'C', 22: 'D'}","{31: 0.55, 38: 0.65, 29: 0.4999999999999999, 22: 0.3199999999999999}",23.5,['C'],3,1,"{31: ['C', 'D'], 38: ['C', 'D'], 29: ['C', 'C'], 22: ['D', 'C']}",0.55,0.65,0.4999999999999999,0.3199999999999999,3.5,4.5,4.0,11.0,1,1,1,2
17,VPP,6,"{31: 'C', 38: 'C', 29: 'D', 22: 'C'}","{31: 0.5900000000000001, 38: 0.6900000000000001, 29: 0.5199999999999999, 22: 0.2899999999999999}",23.0,['C'],3,1,"{31: ['C', 'D'], 38: ['C', 'D'], 29: ['D', 'D'], 22: ['C', 'C']}",0.5900000000000001,0.6900000000000001,0.5199999999999999,0.2899999999999999,1.5,2.5,5.0,12.5,1,1,2,1
18,VPP,6,"{31: 'C', 38: 'D', 29: 'D', 22: 'C'}","{31: 0.6300000000000001, 38: 0.65, 29: 0.4799999999999999, 22: 0.2599999999999999}",21.5,Eq,2,2,"{31: ['C', 'D'], 38: ['D', 'C'], 29: ['D', 'C'], 22: ['C', 'C']}",0.6300000000000001,0.65,0.4799999999999999,0.2599999999999999,-0.5,4.5,7.0,14.0,1,2,2,1
19,VPP,6,"{31: 'D', 38: 'D', 29: 'D', 22: 'C'}","{31: 0.6500000000000001, 38: 0.67, 29: 0.43999999999999995, 22: 0.2299999999999999}",25.0,['D'],1,3,"{31: ['D', 'D'], 38: ['D', 'D'], 29: ['D', 'C'], 22: ['C', 'C']}",0.6500000000000001,0.67,0.43999999999999995,0.2299999999999999,0.5,5.5,9.0,15.5,2,2,2,1
20,VPP,6,"{31: 'C', 38: 'D', 29: 'D', 22: 'C'}","{31: 0.6200000000000001, 38: 0.6900000000000001, 29: 0.45999999999999996, 22: 0.1999999999999999}",30.5,Eq,2,2,"{31: ['C', 'C'], 38: ['D', 'D'], 29: ['D', 'D'], 22: ['C', 'C']}",0.6200000000000001,0.6900000000000001,0.45999999999999996,0.1999999999999999,2.0,6.5,10.0,17.0,1,2,2,1
21,VPP,6,"{31: 'C', 38: 'D', 29: 'C', 22: 'C'}","{31: 0.5900000000000001, 38: 0.65, 29: 0.49999999999999994, 22: 0.1699999999999999}",35.5,['C'],3,1,"{31: ['C', 'C'], 38: ['D', 'C'], 29: ['C', 'D'], 22: ['C', 'C']}",0.5900000000000001,0.65,0.49999999999999994,0.1699999999999999,3.5,8.5,8.0,18.5,1,2,1,1
22,VPP,6,"{31: 'C', 38: 'D', 29: 'C', 22: 'C'}","{31: 0.56, 38: 0.61, 29: 0.5399999999999999, 22: 0.1399999999999999}",38.5,['C'],3,1,"{31: ['C', 'C'], 38: ['D', 'C'], 29: ['C', 'D'], 22: ['C', 'C']}",0.56,0.61,0.5399999999999999,0.1399999999999999,5.0,10.5,6.0,20.0,1,2,1,1
23,VPP,6,"{31: 'D', 38: 'D', 29: 'D', 22: 'D'}","{31: 0.52, 38: 0.63, 29: 0.49999999999999994, 22: 0.1599999999999999}",41.5,['D'],0,4,"{31: ['D', 'C'], 38: ['D', 'D'], 29: ['D', 'C'], 22: ['D', 'D']}",0.52,0.63,0.49999999999999994,0.1599999999999999,7.0,11.5,8.0,21.0,2,2,2,2
24,VPP,6,"{31: 'D', 38: 'C', 29: 'D', 22: 'C'}","{31: 0.54, 38: 0.67, 29: 0.5199999999999999, 22: 0.1299999999999999}",47.5,Eq,2,2,"{31: ['D', 'D'], 38: ['C', 'D'], 29: ['D', 'D'], 22: ['C', 'C']}",0.54,0.67,0.5199999999999999,0.1299999999999999,8.0,9.5,9.0,22.5,2,1,2,1
25,VPP,6,"{31: 'D', 38: 'D', 29: 'C', 22: 'C'}","{31: 0.5, 38: 0.63, 29: 0.5599999999999999, 22: 0.0999999999999999}",49.0,Eq,2,2,"{31: ['D', 'C'], 38: ['D', 'C'], 29: ['C', 'D'], 22: ['C', 'C']}",0.5,0.63,0.5599999999999999,0.0999999999999999,10.0,11.5,7.0,24.0,2,2,1,1
26,VPP,6,"{31: 'D', 38: 'C', 29: 'D', 22: 'C'}","{31: 0.52, 38: 0.67, 29: 0.5199999999999999, 22: 0.0699999999999999}",52.5,Eq,2,2,"{31: ['D', 'D'], 38: ['C', 'D'], 29: ['D', 'C'], 22: ['C', 'C']}",0.52,0.67,0.5199999999999999,0.0699999999999999,11.0,9.5,9.0,25.5,2,1,2,1
