stepcount_10,strategy_10,strat code_10,move_10,probabilities_10,utility_10,common_move_10,number_coop_10,number_defect_10,outcomes_10,p1_10,p2_10,p3_10,p4_10,u1_10,u2_10,u3_10,u4_10,m1_10,m2_10,m3_10,m4_10
11,VPP,6,"{11: 'D', 18: 'D', 9: 'C', 2: 'D'}","{11: 0.4499999999999999, 18: 0.38999999999999996, 9: 0.4200000000000001, 2: 0.54}",30.0,['D'],1,3,"{11: ['D', 'C'], 18: ['D', 'D'], 9: ['C', 'D'], 2: ['D', 'D']}",0.4499999999999999,0.38999999999999996,0.4200000000000001,0.54,6.5,9.5,10.0,6,2,2,1,2
12,VPP,6,"{11: 'D', 18: 'C', 9: 'D', 2: 'D'}","{11: 0.4699999999999999, 18: 0.36, 9: 0.4400000000000001, 2: 0.5}",32.0,['D'],1,3,"{11: ['D', 'D'], 18: ['C', 'C'], 9: ['D', 'D'], 2: ['D', 'C']}",0.4699999999999999,0.36,0.4400000000000001,0.5,7.5,11.0,11.0,8,2,1,2,2
13,VPP,6,"{11: 'C', 18: 'D', 9: 'C', 2: 'D'}","{11: 0.43999999999999995, 18: 0.32, 9: 0.41000000000000014, 2: 0.52}",37.5,Eq,2,2,"{11: ['C', 'C'], 18: ['D', 'C'], 9: ['C', 'C'], 2: ['D', 'D']}",0.43999999999999995,0.32,0.41000000000000014,0.52,9.0,13.0,12.5,9,1,2,1,2
14,VPP,6,"{11: 'C', 18: 'D', 9: 'D', 2: 'C'}","{11: 0.4099999999999999, 18: 0.34, 9: 0.37000000000000016, 2: 0.49}",43.5,Eq,2,2,"{11: ['C', 'C'], 18: ['D', 'D'], 9: ['D', 'C'], 2: ['C', 'C']}",0.4099999999999999,0.34,0.37000000000000016,0.49,10.5,14.0,14.5,10.5,1,2,2,1
15,VPP,6,"{11: 'C', 18: 'C', 9: 'C', 2: 'D'}","{11: 0.3799999999999999, 18: 0.31000000000000005, 9: 0.41000000000000014, 2: 0.45}",49.5,['C'],3,1,"{11: ['C', 'C'], 18: ['C', 'C'], 9: ['C', 'D'], 2: ['D', 'C']}",0.3799999999999999,0.31000000000000005,0.41000000000000014,0.45,12.0,15.5,12.5,12.5,1,1,1,2
16,VPP,6,"{11: 'D', 18: 'C', 9: 'D', 2: 'D'}","{11: 0.3399999999999999, 18: 0.28, 9: 0.43000000000000016, 2: 0.47000000000000003}",52.5,['D'],1,3,"{11: ['D', 'C'], 18: ['C', 'C'], 9: ['D', 'D'], 2: ['D', 'D']}",0.3399999999999999,0.28,0.43000000000000016,0.47000000000000003,14.0,17.0,13.5,13.5,2,1,2,2
17,VPP,6,"{11: 'D', 18: 'C', 9: 'C', 2: 'D'}","{11: 0.35999999999999993, 18: 0.25, 9: 0.40000000000000013, 2: 0.43000000000000005}",58.0,Eq,2,2,"{11: ['D', 'D'], 18: ['C', 'C'], 9: ['C', 'C'], 2: ['D', 'C']}",0.35999999999999993,0.25,0.40000000000000013,0.43000000000000005,15.0,18.5,15.0,15.5,2,1,1,2
18,VPP,6,"{11: 'C', 18: 'C', 9: 'D', 2: 'C'}","{11: 0.32999999999999996, 18: 0.22, 9: 0.36000000000000015, 2: 0.47000000000000003}",64.0,['C'],3,1,"{11: ['C', 'C'], 18: ['C', 'C'], 9: ['D', 'C'], 2: ['C', 'D']}",0.32999999999999996,0.22,0.36000000000000015,0.47000000000000003,16.5,20.0,17.0,13.5,1,1,2,1
19,VPP,6,"{11: 'C', 18: 'C', 9: 'C', 2: 'C'}","{11: 0.29999999999999993, 18: 0.19, 9: 0.40000000000000013, 2: 0.51}",67.0,['C'],4,0,"{11: ['C', 'C'], 18: ['C', 'C'], 9: ['C', 'D'], 2: ['C', 'D']}",0.29999999999999993,0.19,0.40000000000000013,0.51,18.0,21.5,15.0,11.5,1,1,1,1
20,VPP,6,"{11: 'D', 18: 'C', 9: 'C', 2: 'C'}","{11: 0.25999999999999995, 18: 0.16, 9: 0.4400000000000001, 2: 0.55}",66.0,['C'],3,1,"{11: ['D', 'C'], 18: ['C', 'C'], 9: ['C', 'D'], 2: ['C', 'D']}",0.25999999999999995,0.16,0.4400000000000001,0.55,20.0,23.0,13.0,9.5,2,1,1,1
21,VPP,6,"{11: 'D', 18: 'D', 9: 'C', 2: 'C'}","{11: 0.27999999999999997, 18: 0.12, 9: 0.4800000000000001, 2: 0.5900000000000001}",65.5,Eq,2,2,"{11: ['D', 'D'], 18: ['D', 'C'], 9: ['C', 'D'], 2: ['C', 'D']}",0.27999999999999997,0.12,0.4800000000000001,0.5900000000000001,21.0,25.0,11.0,7.5,2,2,1,1
22,VPP,6,"{11: 'D', 18: 'C', 9: 'C', 2: 'D'}","{11: 0.23999999999999996, 18: 0.16, 9: 0.5200000000000001, 2: 0.6100000000000001}",64.5,Eq,2,2,"{11: ['D', 'C'], 18: ['C', 'D'], 9: ['C', 'D'], 2: ['D', 'D']}",0.23999999999999996,0.16,0.5200000000000001,0.6100000000000001,23.0,23.0,9.0,8.5,2,1,1,2
23,VPP,6,"{11: 'C', 18: 'C', 9: 'C', 2: 'D'}","{11: 0.27999999999999997, 18: 0.2, 9: 0.5600000000000002, 2: 0.5700000000000001}",63.5,['C'],3,1,"{11: ['C', 'D'], 18: ['C', 'D'], 9: ['C', 'D'], 2: ['D', 'C']}",0.27999999999999997,0.2,0.5600000000000002,0.5700000000000001,21.0,21.0,7.0,10.5,1,1,1,2
24,VPP,6,"{11: 'D', 18: 'C', 9: 'C', 2: 'C'}","{11: 0.3, 18: 0.24000000000000002, 9: 0.6000000000000002, 2: 0.6100000000000001}",59.5,['C'],3,1,"{11: ['D', 'D'], 18: ['C', 'D'], 9: ['C', 'D'], 2: ['C', 'D']}",0.3,0.24000000000000002,0.6000000000000002,0.6100000000000001,22.0,19.0,5.0,8.5,2,1,1,1
25,VPP,6,"{11: 'D', 18: 'C', 9: 'D', 2: 'D'}","{11: 0.26, 18: 0.28, 9: 0.6200000000000002, 2: 0.6300000000000001}",54.5,['D'],1,3,"{11: ['D', 'C'], 18: ['C', 'D'], 9: ['D', 'D'], 2: ['D', 'D']}",0.26,0.28,0.6200000000000002,0.6300000000000001,24.0,17.0,6.0,9.5,2,1,2,2
26,VPP,6,"{11: 'C', 18: 'C', 9: 'D', 2: 'C'}","{11: 0.3, 18: 0.32, 9: 0.5800000000000002, 2: 0.6000000000000001}",56.5,['C'],3,1,"{11: ['C', 'D'], 18: ['C', 'D'], 9: ['D', 'C'], 2: ['C', 'C']}",0.3,0.32,0.5800000000000002,0.6000000000000001,22.0,15.0,8.0,11.0,1,1,2,1
