stepcount_50,strategy_50,strat code_50,move_50,probabilities_50,utility_50,common_move_50,number_coop_50,number_defect_50,outcomes_50,p1_50,p2_50,p3_50,p4_50,u1_50,u2_50,u3_50,u4_50,m1_50,m2_50,m3_50,m4_50
12,WSLS,7,"{51: 'D', 58: 'D', 49: 'C', 42: 'C'}","{51: 0.5800000000000001, 58: 0.53, 49: 0.1399999999999998, 42: 0.4600000000000001}",28.5,Eq,1,3,"{51: ['D', 'D'], 58: ['D', 'C'], 49: ['C', 'C'], 42: ['C', 'C']}",0.5800000000000001,0.53,0.1399999999999998,0.4600000000000001,4,4.5,18.0,8.0,2,2,1,1
13,WSLS,7,"{51: 'C', 58: 'D', 49: 'C', 42: 'C'}","{51: 0.55, 58: 0.55, 49: 0.10999999999999979, 42: 0.5000000000000001}",34.5,['C'],2,2,"{51: ['C', 'C'], 58: ['D', 'D'], 49: ['C', 'C'], 42: ['C', 'D']}",0.55,0.55,0.10999999999999979,0.5000000000000001,5.5,5.5,19.5,6.0,1,2,1,1
14,WSLS,7,"{51: 'C', 58: 'C', 49: 'C', 42: 'D'}","{51: 0.52, 58: 0.5900000000000001, 49: 0.0799999999999998, 42: 0.46000000000000013}",36.5,['C'],3,1,"{51: ['C', 'C'], 58: ['C', 'D'], 49: ['C', 'C'], 42: ['D', 'C']}",0.52,0.5900000000000001,0.0799999999999998,0.46000000000000013,7.0,3.5,21.0,8.0,1,1,1,2
15,WSLS,7,"{51: 'C', 58: 'D', 49: 'C', 42: 'D'}","{51: 0.56, 58: 0.55, 49: 0.049999999999999795, 42: 0.42000000000000015}",39.5,Eq,3,1,"{51: ['C', 'D'], 58: ['D', 'C'], 49: ['C', 'C'], 42: ['D', 'C']}",0.56,0.55,0.049999999999999795,0.42000000000000015,5.0,5.5,22.5,10.0,1,2,1,2
16,WSLS,7,"{51: 'D', 58: 'D', 49: 'C', 42: 'D'}","{51: 0.52, 58: 0.5700000000000001, 49: 0.019999999999999796, 42: 0.44000000000000017}",43.0,['D'],2,2,"{51: ['D', 'C'], 58: ['D', 'D'], 49: ['C', 'C'], 42: ['D', 'D']}",0.52,0.5700000000000001,0.019999999999999796,0.44000000000000017,7.0,6.5,24.0,11.0,2,2,1,2
17,WSLS,7,"{51: 'D', 58: 'C', 49: 'C', 42: 'C'}","{51: 0.48000000000000004, 58: 0.54, 49: 0, 42: 0.48000000000000015}",48.5,['C'],1,3,"{51: ['D', 'C'], 58: ['C', 'C'], 49: ['C', 'C'], 42: ['C', 'D']}",0.48000000000000004,0.54,0,0.48000000000000015,9.0,8.0,25.5,9.0,2,1,1,1
18,WSLS,7,"{51: 'D', 58: 'C', 49: 'C', 42: 'D'}","{51: 0.44000000000000006, 58: 0.5800000000000001, 49: 0, 42: 0.5000000000000001}",51.5,Eq,3,1,"{51: ['D', 'C'], 58: ['C', 'D'], 49: ['C', 'C'], 42: ['D', 'D']}",0.44000000000000006,0.5800000000000001,0,0.5000000000000001,11.0,6.0,27.0,10.0,2,1,1,2
19,WSLS,7,"{51: 'D', 58: 'D', 49: 'C', 42: 'C'}","{51: 0.4000000000000001, 58: 0.6000000000000001, 49: 0, 42: 0.4700000000000001}",54.0,Eq,2,2,"{51: ['D', 'C'], 58: ['D', 'D'], 49: ['C', 'C'], 42: ['C', 'C']}",0.4000000000000001,0.6000000000000001,0,0.4700000000000001,13.0,7.0,28.5,11.5,2,2,1,1
20,WSLS,7,"{51: 'D', 58: 'C', 49: 'C', 42: 'C'}","{51: 0.4200000000000001, 58: 0.5700000000000001, 49: 0, 42: 0.5100000000000001}",60.0,['C'],2,2,"{51: ['D', 'D'], 58: ['C', 'C'], 49: ['C', 'C'], 42: ['C', 'D']}",0.4200000000000001,0.5700000000000001,0,0.5100000000000001,14.0,8.5,30.0,9.5,2,1,1,1
21,WSLS,7,"{51: 'C', 58: 'C', 49: 'C', 42: 'D'}","{51: 0.3900000000000001, 58: 0.6100000000000001, 49: 0, 42: 0.47000000000000014}",62.0,['C'],3,1,"{51: ['C', 'C'], 58: ['C', 'D'], 49: ['C', 'C'], 42: ['D', 'C']}",0.3900000000000001,0.6100000000000001,0,0.47000000000000014,15.5,6.5,31.5,11.5,1,1,1,2
22,WSLS,7,"{51: 'C', 58: 'D', 49: 'C', 42: 'D'}","{51: 0.4300000000000001, 58: 0.6300000000000001, 49: 0, 42: 0.49000000000000016}",65.0,Eq,3,1,"{51: ['C', 'D'], 58: ['D', 'D'], 49: ['C', 'C'], 42: ['D', 'D']}",0.4300000000000001,0.6300000000000001,0,0.49000000000000016,13.5,7.5,33.0,12.5,1,2,1,2
23,WSLS,7,"{51: 'D', 58: 'C', 49: 'C', 42: 'C'}","{51: 0.3900000000000001, 58: 0.6700000000000002, 49: 0, 42: 0.4600000000000002}",66.5,['C'],2,2,"{51: ['D', 'C'], 58: ['C', 'D'], 49: ['C', 'C'], 42: ['C', 'C']}",0.3900000000000001,0.6700000000000002,0,0.4600000000000002,15.5,5.5,34.5,14.0,2,1,1,1
24,WSLS,7,"{51: 'D', 58: 'D', 49: 'C', 42: 'C'}","{51: 0.35000000000000014, 58: 0.6900000000000002, 49: 0, 42: 0.43000000000000016}",69.5,Eq,3,1,"{51: ['D', 'C'], 58: ['D', 'D'], 49: ['C', 'C'], 42: ['C', 'C']}",0.35000000000000014,0.6900000000000002,0,0.43000000000000016,17.5,6.5,36.0,15.5,2,2,1,1
25,WSLS,7,"{51: 'D', 58: 'C', 49: 'C', 42: 'C'}","{51: 0.37000000000000016, 58: 0.6600000000000001, 49: 0, 42: 0.47000000000000014}",75.5,['C'],2,2,"{51: ['D', 'D'], 58: ['C', 'C'], 49: ['C', 'C'], 42: ['C', 'D']}",0.37000000000000016,0.6600000000000001,0,0.47000000000000014,18.5,8.0,37.5,13.5,2,1,1,1
26,WSLS,7,"{51: 'C', 58: 'C', 49: 'C', 42: 'D'}","{51: 0.41000000000000014, 58: 0.7000000000000002, 49: 0, 42: 0.43000000000000016}",77.5,['C'],3,1,"{51: ['C', 'D'], 58: ['C', 'D'], 49: ['C', 'C'], 42: ['D', 'C']}",0.41000000000000014,0.7000000000000002,0,0.43000000000000016,16.5,6.0,39.0,15.5,1,1,1,2
