stepcount_37,strategy_37,strat code_37,move_37,probabilities_37,utility_37,common_move_37,number_coop_37,number_defect_37,outcomes_37,p1_37,p2_37,p3_37,p4_37,u1_37,u2_37,u3_37,u4_37,m1_37,m2_37,m3_37,m4_37
11,VPP,6,"{38: 'D', 45: 'D', 36: 'C', 29: 'C'}","{38: 0.43000000000000005, 45: 0.45, 36: 0.2099999999999999, 29: 0.32000000000000006}",37.5,Eq,2,2,"{38: ['D', 'D'], 45: ['D', 'C'], 36: ['C', 'C'], 29: ['C', 'C']}",0.43000000000000005,0.45,0.2099999999999999,0.32000000000000006,9.5,6.5,16.5,11.0,2,2,1,1
12,VPP,6,"{38: 'C', 45: 'D', 36: 'C', 29: 'D'}","{38: 0.47000000000000003, 45: 0.47000000000000003, 36: 0.1799999999999999, 29: 0.2800000000000001}",43.5,Eq,2,2,"{38: ['C', 'D'], 45: ['D', 'D'], 36: ['C', 'C'], 29: ['D', 'C']}",0.47000000000000003,0.47000000000000003,0.1799999999999999,0.2800000000000001,7.5,7.5,18.0,13.0,1,2,1,2
13,VPP,6,"{38: 'C', 45: 'D', 36: 'C', 29: 'C'}","{38: 0.44000000000000006, 45: 0.43000000000000005, 36: 0.1499999999999999, 29: 0.32000000000000006}",46.0,['C'],3,1,"{38: ['C', 'C'], 45: ['D', 'C'], 36: ['C', 'C'], 29: ['C', 'D']}",0.44000000000000006,0.43000000000000005,0.1499999999999999,0.32000000000000006,9.0,9.5,19.5,11.0,1,2,1,1
14,VPP,6,"{38: 'D', 45: 'C', 36: 'C', 29: 'D'}","{38: 0.4600000000000001, 45: 0.47000000000000003, 36: 0.11999999999999991, 29: 0.3400000000000001}",49.0,Eq,2,2,"{38: ['D', 'D'], 45: ['C', 'D'], 36: ['C', 'C'], 29: ['D', 'D']}",0.4600000000000001,0.47000000000000003,0.11999999999999991,0.3400000000000001,10.0,7.5,21.0,12.0,2,1,1,2
15,VPP,6,"{38: 'D', 45: 'C', 36: 'C', 29: 'C'}","{38: 0.4800000000000001, 45: 0.51, 36: 0.08999999999999991, 29: 0.31000000000000005}",50.5,['C'],3,1,"{38: ['D', 'D'], 45: ['C', 'D'], 36: ['C', 'C'], 29: ['C', 'C']}",0.4800000000000001,0.51,0.08999999999999991,0.31000000000000005,11.0,5.5,22.5,13.5,2,1,1,1
16,VPP,6,"{38: 'D', 45: 'D', 36: 'C', 29: 'C'}","{38: 0.5000000000000001, 45: 0.53, 36: 0.059999999999999915, 29: 0.35000000000000003}",52.5,Eq,2,2,"{38: ['D', 'D'], 45: ['D', 'D'], 36: ['C', 'C'], 29: ['C', 'D']}",0.5000000000000001,0.53,0.059999999999999915,0.35000000000000003,12.0,6.5,24.0,11.5,2,2,1,1
17,VPP,6,"{38: 'C', 45: 'D', 36: 'C', 29: 'C'}","{38: 0.5400000000000001, 45: 0.49000000000000005, 36: 0.029999999999999916, 29: 0.32000000000000006}",54.0,['C'],3,1,"{38: ['C', 'D'], 45: ['D', 'C'], 36: ['C', 'C'], 29: ['C', 'C']}",0.5400000000000001,0.49000000000000005,0.029999999999999916,0.32000000000000006,10.0,8.5,25.5,13.0,1,2,1,1
18,VPP,6,"{38: 'C', 45: 'C', 36: 'C', 29: 'C'}","{38: 0.5100000000000001, 45: 0.53, 36: 0, 29: 0.36000000000000004}",57.0,['C'],4,0,"{38: ['C', 'C'], 45: ['C', 'D'], 36: ['C', 'C'], 29: ['C', 'D']}",0.5100000000000001,0.53,0,0.36000000000000004,11.5,6.5,27.0,11.0,1,1,1,1
19,VPP,6,"{38: 'D', 45: 'D', 36: 'C', 29: 'D'}","{38: 0.5300000000000001, 45: 0.55, 36: 0, 29: 0.38000000000000006}",56.0,['D'],1,3,"{38: ['D', 'D'], 45: ['D', 'D'], 36: ['C', 'C'], 29: ['D', 'D']}",0.5300000000000001,0.55,0,0.38000000000000006,12.5,7.5,28.5,12.0,2,2,1,2
20,VPP,6,"{38: 'D', 45: 'D', 36: 'C', 29: 'C'}","{38: 0.5500000000000002, 45: 0.51, 36: 0, 29: 0.3500000000000001}",60.5,Eq,2,2,"{38: ['D', 'D'], 45: ['D', 'C'], 36: ['C', 'C'], 29: ['C', 'C']}",0.5500000000000002,0.51,0,0.3500000000000001,13.5,9.5,30.0,13.5,2,2,1,1
21,VPP,6,"{38: 'D', 45: 'C', 36: 'C', 29: 'D'}","{38: 0.5100000000000001, 45: 0.55, 36: 0, 29: 0.3700000000000001}",66.5,Eq,2,2,"{38: ['D', 'C'], 45: ['C', 'D'], 36: ['C', 'C'], 29: ['D', 'D']}",0.5100000000000001,0.55,0,0.3700000000000001,15.5,7.5,31.5,14.5,2,1,1,2
22,VPP,6,"{38: 'D', 45: 'C', 36: 'C', 29: 'D'}","{38: 0.47000000000000014, 45: 0.5900000000000001, 36: 0, 29: 0.3900000000000001}",69.0,Eq,2,2,"{38: ['D', 'C'], 45: ['C', 'D'], 36: ['C', 'C'], 29: ['D', 'D']}",0.47000000000000014,0.5900000000000001,0,0.3900000000000001,17.5,5.5,33.0,15.5,2,1,1,2
23,VPP,6,"{38: 'D', 45: 'D', 36: 'C', 29: 'C'}","{38: 0.43000000000000016, 45: 0.6100000000000001, 36: 0, 29: 0.4300000000000001}",71.5,Eq,2,2,"{38: ['D', 'C'], 45: ['D', 'D'], 36: ['C', 'C'], 29: ['C', 'D']}",0.43000000000000016,0.6100000000000001,0,0.4300000000000001,19.5,6.5,34.5,13.5,2,2,1,1
24,VPP,6,"{38: 'C', 45: 'C', 36: 'C', 29: 'D'}","{38: 0.47000000000000014, 45: 0.5800000000000001, 36: 0, 29: 0.3900000000000001}",74.0,['C'],3,1,"{38: ['C', 'D'], 45: ['C', 'C'], 36: ['C', 'C'], 29: ['D', 'C']}",0.47000000000000014,0.5800000000000001,0,0.3900000000000001,17.5,8.0,36.0,15.5,1,1,1,2
25,VPP,6,"{38: 'D', 45: 'C', 36: 'C', 29: 'C'}","{38: 0.49000000000000016, 45: 0.55, 36: 0, 29: 0.4300000000000001}",77.0,['C'],3,1,"{38: ['D', 'D'], 45: ['C', 'C'], 36: ['C', 'C'], 29: ['C', 'D']}",0.49000000000000016,0.55,0,0.4300000000000001,18.5,9.5,37.5,13.5,2,1,1,1
26,VPP,6,"{38: 'C', 45: 'C', 36: 'C', 29: 'D'}","{38: 0.5300000000000001, 45: 0.52, 36: 0, 29: 0.3900000000000001}",79.0,['C'],3,1,"{38: ['C', 'D'], 45: ['C', 'C'], 36: ['C', 'C'], 29: ['D', 'C']}",0.5300000000000001,0.52,0,0.3900000000000001,16.5,11.0,39.0,15.5,1,1,1,2
