stepcount_19,strategy_19,strat code_19,move_19,probabilities_19,utility_19,common_move_19,number_coop_19,number_defect_19,outcomes_19,p1_19,p2_19,p3_19,p4_19,u1_19,u2_19,u3_19,u4_19,m1_19,m2_19,m3_19,m4_19
12,WSLS,7,"{20: 'C', 27: 'C', 18: 'C', 11: 'C'}","{20: 0.1399999999999998, 27: 0.3699999999999999, 18: 0.1399999999999998, 11: 0.1399999999999998}",58.5,['C'],4,0,"{20: ['C', 'C'], 27: ['C', 'C'], 18: ['C', 'C'], 11: ['C', 'C']}",0.1399999999999998,0.3699999999999999,0.1399999999999998,0.1399999999999998,18.0,10.5,18.0,18.0,1,1,1,1
13,WSLS,7,"{20: 'C', 27: 'C', 18: 'C', 11: 'C'}","{20: 0.10999999999999979, 27: 0.40999999999999986, 18: 0.10999999999999979, 11: 0.10999999999999979}",64.5,['C'],4,0,"{20: ['C', 'C'], 27: ['C', 'D'], 18: ['C', 'C'], 11: ['C', 'C']}",0.10999999999999979,0.40999999999999986,0.10999999999999979,0.10999999999999979,19.5,8.5,19.5,19.5,1,1,1,1
14,WSLS,7,"{20: 'C', 27: 'D', 18: 'C', 11: 'C'}","{20: 0.0799999999999998, 27: 0.3699999999999999, 18: 0.0799999999999998, 11: 0.0799999999999998}",67.0,['C'],4,0,"{20: ['C', 'C'], 27: ['D', 'C'], 18: ['C', 'C'], 11: ['C', 'C']}",0.0799999999999998,0.3699999999999999,0.0799999999999998,0.0799999999999998,21.0,10.5,21.0,21.0,1,2,1,1
15,WSLS,7,"{20: 'C', 27: 'D', 18: 'C', 11: 'C'}","{20: 0.049999999999999795, 27: 0.3899999999999999, 18: 0.049999999999999795, 11: 0.049999999999999795}",73.5,['C'],3,1,"{20: ['C', 'C'], 27: ['D', 'D'], 18: ['C', 'C'], 11: ['C', 'C']}",0.049999999999999795,0.3899999999999999,0.049999999999999795,0.049999999999999795,22.5,11.5,22.5,22.5,1,2,1,1
16,WSLS,7,"{20: 'C', 27: 'C', 18: 'C', 11: 'C'}","{20: 0.019999999999999796, 27: 0.3599999999999999, 18: 0.019999999999999796, 11: 0.019999999999999796}",79.0,['C'],3,1,"{20: ['C', 'C'], 27: ['C', 'C'], 18: ['C', 'C'], 11: ['C', 'C']}",0.019999999999999796,0.3599999999999999,0.019999999999999796,0.019999999999999796,24.0,13.0,24.0,24.0,1,1,1,1
17,WSLS,7,"{20: 'C', 27: 'C', 18: 'C', 11: 'C'}","{20: 0, 27: 0.32999999999999985, 18: 0, 11: 0}",85.0,['C'],4,0,"{20: ['C', 'C'], 27: ['C', 'C'], 18: ['C', 'C'], 11: ['C', 'C']}",0,0.32999999999999985,0,0,25.5,14.5,25.5,25.5,1,1,1,1
18,WSLS,7,"{20: 'C', 27: 'C', 18: 'C', 11: 'C'}","{20: 0, 27: 0.2999999999999998, 18: 0, 11: 0}",91.0,['C'],4,0,"{20: ['C', 'C'], 27: ['C', 'C'], 18: ['C', 'C'], 11: ['C', 'C']}",0,0.2999999999999998,0,0,27.0,16.0,27.0,27.0,1,1,1,1
19,WSLS,7,"{20: 'C', 27: 'C', 18: 'C', 11: 'C'}","{20: 0, 27: 0.3399999999999998, 18: 0, 11: 0}",97.0,['C'],4,0,"{20: ['C', 'C'], 27: ['C', 'D'], 18: ['C', 'C'], 11: ['C', 'C']}",0,0.3399999999999998,0,0,28.5,14.0,28.5,28.5,1,1,1,1
20,WSLS,7,"{20: 'C', 27: 'D', 18: 'C', 11: 'C'}","{20: 0, 27: 0.2999999999999998, 18: 0, 11: 0}",99.5,['C'],4,0,"{20: ['C', 'C'], 27: ['D', 'C'], 18: ['C', 'C'], 11: ['C', 'C']}",0,0.2999999999999998,0,0,30.0,16.0,30.0,30.0,1,2,1,1
21,WSLS,7,"{20: 'C', 27: 'D', 18: 'C', 11: 'C'}","{20: 0, 27: 0.25999999999999984, 18: 0, 11: 0}",106.0,['C'],3,1,"{20: ['C', 'C'], 27: ['D', 'C'], 18: ['C', 'C'], 11: ['C', 'C']}",0,0.25999999999999984,0,0,31.5,18.0,31.5,31.5,1,2,1,1
22,WSLS,7,"{20: 'C', 27: 'D', 18: 'C', 11: 'C'}","{20: 0, 27: 0.21999999999999983, 18: 0, 11: 0}",112.5,['C'],3,1,"{20: ['C', 'C'], 27: ['D', 'C'], 18: ['C', 'C'], 11: ['C', 'C']}",0,0.21999999999999983,0,0,33.0,20.0,33.0,33.0,1,2,1,1
23,WSLS,7,"{20: 'C', 27: 'D', 18: 'C', 11: 'C'}","{20: 0, 27: 0.23999999999999982, 18: 0, 11: 0}",119.0,['C'],3,1,"{20: ['C', 'C'], 27: ['D', 'D'], 18: ['C', 'C'], 11: ['C', 'C']}",0,0.23999999999999982,0,0,34.5,21.0,34.5,34.5,1,2,1,1
24,WSLS,7,"{20: 'C', 27: 'C', 18: 'C', 11: 'C'}","{20: 0, 27: 0.2799999999999998, 18: 0, 11: 0}",124.5,['C'],3,1,"{20: ['C', 'C'], 27: ['C', 'D'], 18: ['C', 'C'], 11: ['C', 'C']}",0,0.2799999999999998,0,0,36.0,19.0,36.0,36.0,1,1,1,1
25,WSLS,7,"{20: 'C', 27: 'D', 18: 'C', 11: 'C'}","{20: 0, 27: 0.2399999999999998, 18: 0, 11: 0}",127.0,['C'],4,0,"{20: ['C', 'C'], 27: ['D', 'C'], 18: ['C', 'C'], 11: ['C', 'C']}",0,0.2399999999999998,0,0,37.5,21.0,37.5,37.5,1,2,1,1
26,WSLS,7,"{20: 'C', 27: 'D', 18: 'C', 11: 'C'}","{20: 0, 27: 0.1999999999999998, 18: 0, 11: 0}",133.5,['C'],3,1,"{20: ['C', 'C'], 27: ['D', 'C'], 18: ['C', 'C'], 11: ['C', 'C']}",0,0.1999999999999998,0,0,39.0,23.0,39.0,39.0,1,2,1,1
