stepcount_44,strategy_44,strat code_44,move_44,probabilities_44,utility_44,common_move_44,number_coop_44,number_defect_44,outcomes_44,p1_44,p2_44,p3_44,p4_44,u1_44,u2_44,u3_44,u4_44,m1_44,m2_44,m3_44,m4_44
13,VPP,6,"{45: 'C', 52: 'D', 43: 'C', 36: 'C'}","{45: 0.2599999999999999, 52: 0.39, 43: 0.3899999999999999, 36: 0.43999999999999995}",37.5,['C'],3,1,"{45: ['C', 'C'], 52: ['D', 'C'], 43: ['C', 'C'], 36: ['C', 'C']}",0.2599999999999999,0.39,0.3899999999999999,0.43999999999999995,16.0,7.5,11.5,9.0,1,2,1,1
14,VPP,6,"{45: 'D', 52: 'D', 43: 'C', 36: 'C'}","{45: 0.2199999999999999, 52: 0.35000000000000003, 43: 0.3599999999999999, 36: 0.4099999999999999}",44.0,Eq,2,2,"{45: ['D', 'C'], 52: ['D', 'C'], 43: ['C', 'C'], 36: ['C', 'C']}",0.2199999999999999,0.35000000000000003,0.3599999999999999,0.4099999999999999,18.0,9.5,13.0,10.5,2,2,1,1
15,VPP,6,"{45: 'C', 52: 'C', 43: 'D', 36: 'C'}","{45: 0.2599999999999999, 52: 0.39, 43: 0.3199999999999999, 36: 0.3799999999999999}",51.0,['C'],3,1,"{45: ['C', 'D'], 52: ['C', 'D'], 43: ['D', 'C'], 36: ['C', 'C']}",0.2599999999999999,0.39,0.3199999999999999,0.3799999999999999,16.0,7.5,15.0,12.0,1,1,2,1
16,VPP,6,"{45: 'C', 52: 'D', 43: 'D', 36: 'D'}","{45: 0.2999999999999999, 52: 0.35000000000000003, 43: 0.2799999999999999, 36: 0.3399999999999999}",50.5,['D'],1,3,"{45: ['C', 'D'], 52: ['D', 'C'], 43: ['D', 'C'], 36: ['D', 'C']}",0.2999999999999999,0.35000000000000003,0.2799999999999999,0.3399999999999999,14.0,9.5,17.0,14.0,1,2,2,2
17,VPP,6,"{45: 'C', 52: 'D', 43: 'C', 36: 'C'}","{45: 0.33999999999999986, 52: 0.31000000000000005, 43: 0.24999999999999992, 36: 0.3799999999999999}",54.5,['C'],3,1,"{45: ['C', 'D'], 52: ['D', 'C'], 43: ['C', 'C'], 36: ['C', 'D']}",0.33999999999999986,0.31000000000000005,0.24999999999999992,0.3799999999999999,12.0,11.5,18.5,12.0,1,2,1,1
18,VPP,6,"{45: 'D', 52: 'C', 43: 'D', 36: 'D'}","{45: 0.3599999999999999, 52: 0.35000000000000003, 43: 0.2099999999999999, 36: 0.3999999999999999}",54.0,['D'],1,3,"{45: ['D', 'D'], 52: ['C', 'D'], 43: ['D', 'C'], 36: ['D', 'D']}",0.3599999999999999,0.35000000000000003,0.2099999999999999,0.3999999999999999,13.0,9.5,20.5,13.0,2,1,2,2
19,VPP,6,"{45: 'C', 52: 'D', 43: 'C', 36: 'C'}","{45: 0.32999999999999985, 52: 0.37000000000000005, 43: 0.24999999999999992, 36: 0.3699999999999999}",56.0,['C'],3,1,"{45: ['C', 'C'], 52: ['D', 'D'], 43: ['C', 'D'], 36: ['C', 'C']}",0.32999999999999985,0.37000000000000005,0.24999999999999992,0.3699999999999999,14.5,10.5,18.5,14.5,1,2,1,1
20,VPP,6,"{45: 'C', 52: 'D', 43: 'C', 36: 'D'}","{45: 0.2999999999999998, 52: 0.33000000000000007, 43: 0.2899999999999999, 36: 0.3299999999999999}",58.0,Eq,2,2,"{45: ['C', 'C'], 52: ['D', 'C'], 43: ['C', 'D'], 36: ['D', 'C']}",0.2999999999999998,0.33000000000000007,0.2899999999999999,0.3299999999999999,16.0,12.5,16.5,16.5,1,2,1,2
21,VPP,6,"{45: 'C', 52: 'D', 43: 'C', 36: 'C'}","{45: 0.2699999999999998, 52: 0.2900000000000001, 43: 0.3299999999999999, 36: 0.3699999999999999}",61.5,['C'],3,1,"{45: ['C', 'C'], 52: ['D', 'C'], 43: ['C', 'D'], 36: ['C', 'D']}",0.2699999999999998,0.2900000000000001,0.3299999999999999,0.3699999999999999,17.5,14.5,14.5,14.5,1,2,1,1
22,VPP,6,"{45: 'D', 52: 'C', 43: 'C', 36: 'D'}","{45: 0.2299999999999998, 52: 0.2600000000000001, 43: 0.3699999999999999, 36: 0.3899999999999999}",61.0,Eq,2,2,"{45: ['D', 'C'], 52: ['C', 'C'], 43: ['C', 'D'], 36: ['D', 'D']}",0.2299999999999998,0.2600000000000001,0.3699999999999999,0.3899999999999999,19.5,16.0,12.5,15.5,2,1,1,2
23,VPP,6,"{45: 'D', 52: 'C', 43: 'C', 36: 'C'}","{45: 0.24999999999999978, 52: 0.3000000000000001, 43: 0.33999999999999986, 36: 0.3599999999999999}",63.5,['C'],3,1,"{45: ['D', 'D'], 52: ['C', 'D'], 43: ['C', 'C'], 36: ['C', 'C']}",0.24999999999999978,0.3000000000000001,0.33999999999999986,0.3599999999999999,20.5,14.0,14.0,17.0,2,1,1,1
24,VPP,6,"{45: 'D', 52: 'D', 43: 'C', 36: 'C'}","{45: 0.20999999999999977, 52: 0.2600000000000001, 43: 0.30999999999999983, 36: 0.32999999999999985}",65.5,Eq,2,2,"{45: ['D', 'C'], 52: ['D', 'C'], 43: ['C', 'C'], 36: ['C', 'C']}",0.20999999999999977,0.2600000000000001,0.30999999999999983,0.32999999999999985,22.5,16.0,15.5,18.5,2,2,1,1
25,VPP,6,"{45: 'D', 52: 'C', 43: 'C', 36: 'C'}","{45: 0.22999999999999976, 52: 0.23000000000000012, 43: 0.2799999999999998, 36: 0.2999999999999998}",72.5,['C'],3,1,"{45: ['D', 'D'], 52: ['C', 'C'], 43: ['C', 'C'], 36: ['C', 'C']}",0.22999999999999976,0.23000000000000012,0.2799999999999998,0.2999999999999998,23.5,17.5,17.0,20.0,2,1,1,1
26,VPP,6,"{45: 'C', 52: 'C', 43: 'C', 36: 'C'}","{45: 0.19999999999999976, 52: 0.27000000000000013, 43: 0.2499999999999998, 36: 0.2699999999999998}",78.0,['C'],4,0,"{45: ['C', 'C'], 52: ['C', 'D'], 43: ['C', 'C'], 36: ['C', 'C']}",0.19999999999999976,0.27000000000000013,0.2499999999999998,0.2699999999999998,25.0,15.5,18.5,21.5,1,1,1,1
