stepcount_31,strategy_31,strat code_31,move_31,probabilities_31,utility_31,common_move_31,number_coop_31,number_defect_31,outcomes_31,p1_31,p2_31,p3_31,p4_31,u1_31,u2_31,u3_31,u4_31,m1_31,m2_31,m3_31,m4_31
12,WSLS,7,"{32: 'D', 39: 'C', 30: 'C', 23: 'C'}","{32: 0.42, 39: 0.1399999999999998, 30: 0.55, 23: 0.1399999999999998}",44.5,['C'],4,0,"{32: ['D', 'C'], 39: ['C', 'C'], 30: ['C', 'D'], 23: ['C', 'C']}",0.42,0.1399999999999998,0.55,0.1399999999999998,8.0,18.0,3.5,18.0,2,1,1,1
13,WSLS,7,"{32: 'D', 39: 'C', 30: 'D', 23: 'C'}","{32: 0.44, 39: 0.10999999999999979, 30: 0.51, 23: 0.10999999999999979}",47.5,Eq,3,1,"{32: ['D', 'D'], 39: ['C', 'C'], 30: ['D', 'C'], 23: ['C', 'C']}",0.44,0.10999999999999979,0.51,0.10999999999999979,9.0,19.5,5.5,19.5,2,1,2,1
14,WSLS,7,"{32: 'C', 39: 'C', 30: 'D', 23: 'C'}","{32: 0.41000000000000003, 39: 0.0799999999999998, 30: 0.47000000000000003, 23: 0.0799999999999998}",53.5,['C'],2,2,"{32: ['C', 'C'], 39: ['C', 'C'], 30: ['D', 'C'], 23: ['C', 'C']}",0.41000000000000003,0.0799999999999998,0.47000000000000003,0.0799999999999998,10.5,21.0,7.5,21.0,1,1,2,1
15,WSLS,7,"{32: 'C', 39: 'C', 30: 'D', 23: 'C'}","{32: 0.45, 39: 0.049999999999999795, 30: 0.43000000000000005, 23: 0.049999999999999795}",60.0,['C'],3,1,"{32: ['C', 'D'], 39: ['C', 'C'], 30: ['D', 'C'], 23: ['C', 'C']}",0.45,0.049999999999999795,0.43000000000000005,0.049999999999999795,8.5,22.5,9.5,22.5,1,1,2,1
16,WSLS,7,"{32: 'D', 39: 'C', 30: 'D', 23: 'C'}","{32: 0.41000000000000003, 39: 0.019999999999999796, 30: 0.39000000000000007, 23: 0.019999999999999796}",63.0,Eq,3,1,"{32: ['D', 'C'], 39: ['C', 'C'], 30: ['D', 'C'], 23: ['C', 'C']}",0.41000000000000003,0.019999999999999796,0.39000000000000007,0.019999999999999796,10.5,24.0,11.5,24.0,2,1,2,1
17,WSLS,7,"{32: 'D', 39: 'C', 30: 'D', 23: 'C'}","{32: 0.37000000000000005, 39: 0, 30: 0.3500000000000001, 23: 0}",70.0,Eq,2,2,"{32: ['D', 'C'], 39: ['C', 'C'], 30: ['D', 'C'], 23: ['C', 'C']}",0.37000000000000005,0,0.3500000000000001,0,12.5,25.5,13.5,25.5,2,1,2,1
18,WSLS,7,"{32: 'D', 39: 'C', 30: 'D', 23: 'C'}","{32: 0.39000000000000007, 39: 0, 30: 0.3100000000000001, 23: 0}",77.0,Eq,2,2,"{32: ['D', 'D'], 39: ['C', 'C'], 30: ['D', 'C'], 23: ['C', 'C']}",0.39000000000000007,0,0.3100000000000001,0,13.5,27.0,15.5,27.0,2,1,2,1
19,WSLS,7,"{32: 'C', 39: 'C', 30: 'D', 23: 'C'}","{32: 0.43000000000000005, 39: 0, 30: 0.3300000000000001, 23: 0}",83.0,['C'],2,2,"{32: ['C', 'D'], 39: ['C', 'C'], 30: ['D', 'D'], 23: ['C', 'C']}",0.43000000000000005,0,0.3300000000000001,0,11.5,28.5,16.5,28.5,1,1,2,1
20,WSLS,7,"{32: 'D', 39: 'C', 30: 'C', 23: 'C'}","{32: 0.39000000000000007, 39: 0, 30: 0.30000000000000016, 23: 0}",85.0,['C'],3,1,"{32: ['D', 'C'], 39: ['C', 'C'], 30: ['C', 'C'], 23: ['C', 'C']}",0.39000000000000007,0,0.30000000000000016,0,13.5,30.0,18.0,30.0,2,1,1,1
21,WSLS,7,"{32: 'D', 39: 'C', 30: 'C', 23: 'C'}","{32: 0.4100000000000001, 39: 0, 30: 0.27000000000000013, 23: 0}",91.5,['C'],3,1,"{32: ['D', 'D'], 39: ['C', 'C'], 30: ['C', 'C'], 23: ['C', 'C']}",0.4100000000000001,0,0.27000000000000013,0,14.5,31.5,19.5,31.5,2,1,1,1
22,WSLS,7,"{32: 'C', 39: 'C', 30: 'C', 23: 'C'}","{32: 0.45000000000000007, 39: 0, 30: 0.24000000000000013, 23: 0}",97.0,['C'],3,1,"{32: ['C', 'D'], 39: ['C', 'C'], 30: ['C', 'C'], 23: ['C', 'C']}",0.45000000000000007,0,0.24000000000000013,0,12.5,33.0,21.0,33.0,1,1,1,1
23,WSLS,7,"{32: 'D', 39: 'C', 30: 'C', 23: 'C'}","{32: 0.4700000000000001, 39: 0, 30: 0.28000000000000014, 23: 0}",99.5,['C'],4,0,"{32: ['D', 'D'], 39: ['C', 'C'], 30: ['C', 'D'], 23: ['C', 'C']}",0.4700000000000001,0,0.28000000000000014,0,13.5,34.5,19.0,34.5,2,1,1,1
24,WSLS,7,"{32: 'C', 39: 'C', 30: 'D', 23: 'C'}","{32: 0.44000000000000006, 39: 0, 30: 0.30000000000000016, 23: 0}",101.5,['C'],3,1,"{32: ['C', 'C'], 39: ['C', 'C'], 30: ['D', 'D'], 23: ['C', 'C']}",0.44000000000000006,0,0.30000000000000016,0,15.0,36.0,20.0,36.0,1,1,2,1
25,WSLS,7,"{32: 'C', 39: 'C', 30: 'C', 23: 'C'}","{32: 0.48000000000000004, 39: 0, 30: 0.34000000000000014, 23: 0}",107.0,['C'],3,1,"{32: ['C', 'D'], 39: ['C', 'C'], 30: ['C', 'D'], 23: ['C', 'C']}",0.48000000000000004,0,0.34000000000000014,0,13.0,37.5,18.0,37.5,1,1,1,1
26,WSLS,7,"{32: 'D', 39: 'C', 30: 'D', 23: 'C'}","{32: 0.44000000000000006, 39: 0, 30: 0.36000000000000015, 23: 0}",106.0,Eq,4,0,"{32: ['D', 'C'], 39: ['C', 'C'], 30: ['D', 'D'], 23: ['C', 'C']}",0.44000000000000006,0,0.36000000000000015,0,15.0,39.0,19.0,39.0,2,1,2,1
