stepcount_7,strategy_7,strat code_7,move_7,probabilities_7,utility_7,common_move_7,number_coop_7,number_defect_7,outcomes_7,p1_7,p2_7,p3_7,p4_7,u1_7,u2_7,u3_7,u4_7,m1_7,m2_7,m3_7,m4_7
11,VPP,6,"{8: 'C', 15: 'C', 6: 'D'}","{8: 0.43999999999999995, 15: 0.42999999999999994, 6: 0.4799999999999999}",8.0,['C'],2,1,"{8: ['C', 'D'], 15: ['C', 'C'], 6: ['D', 'C']}",0.43999999999999995,0.42999999999999994,0.4799999999999999,None,3.0,3.5,3.0,None,1,1,2,None
12,VPP,6,"{8: 'C', 15: 'D', 6: 'D'}","{8: 0.4099999999999999, 15: 0.38999999999999996, 6: 0.49999999999999994}",9.5,['D'],1,2,"{8: ['C', 'C'], 15: ['D', 'C'], 6: ['D', 'D']}",0.4099999999999999,0.38999999999999996,0.49999999999999994,None,4.5,5.5,4.0,None,1,2,2,None
13,VPP,6,"{8: 'C', 15: 'C', 6: 'C'}","{8: 0.3799999999999999, 15: 0.36, 6: 0.47}",14.0,['C'],3,0,"{8: ['C', 'C'], 15: ['C', 'C'], 6: ['C', 'C']}",0.3799999999999999,0.36,0.47,None,6.0,7.0,5.5,None,1,1,1,None
14,VPP,6,"{8: 'D', 15: 'C', 6: 'D'}","{8: 0.3399999999999999, 15: 0.32999999999999996, 6: 0.43}",18.5,['D'],1,2,"{8: ['D', 'C'], 15: ['C', 'C'], 6: ['D', 'C']}",0.3399999999999999,0.32999999999999996,0.43,None,8.0,8.5,7.5,None,2,1,2,None
15,VPP,6,"{8: 'C', 15: 'C', 6: 'D'}","{8: 0.30999999999999994, 15: 0.29999999999999993, 6: 0.45}",24.0,['C'],2,1,"{8: ['C', 'C'], 15: ['C', 'C'], 6: ['D', 'D']}",0.30999999999999994,0.29999999999999993,0.45,None,9.5,10.0,8.5,None,1,1,2,None
16,VPP,6,"{8: 'D', 15: 'D', 6: 'D'}","{8: 0.26999999999999996, 15: 0.25999999999999995, 6: 0.41000000000000003}",28.0,['D'],0,3,"{8: ['D', 'C'], 15: ['D', 'C'], 6: ['D', 'C']}",0.26999999999999996,0.25999999999999995,0.41000000000000003,None,11.5,12.0,10.5,None,2,2,2,None
17,VPP,6,"{8: 'C', 15: 'D', 6: 'D'}","{8: 0.30999999999999994, 15: 0.21999999999999995, 6: 0.43000000000000005}",34.0,['D'],1,2,"{8: ['C', 'D'], 15: ['D', 'C'], 6: ['D', 'D']}",0.30999999999999994,0.21999999999999995,0.43000000000000005,None,9.5,14.0,11.5,None,1,2,2,None
18,VPP,6,"{8: 'C', 15: 'C', 6: 'D'}","{8: 0.2799999999999999, 15: 0.18999999999999995, 6: 0.39000000000000007}",35.0,['C'],2,1,"{8: ['C', 'C'], 15: ['C', 'C'], 6: ['D', 'C']}",0.2799999999999999,0.18999999999999995,0.39000000000000007,None,11.0,15.5,13.5,None,1,1,2,None
19,VPP,6,"{8: 'C', 15: 'D', 6: 'C'}","{8: 0.3199999999999999, 15: 0.14999999999999994, 6: 0.43000000000000005}",40.0,['C'],2,1,"{8: ['C', 'D'], 15: ['D', 'C'], 6: ['C', 'D']}",0.3199999999999999,0.14999999999999994,0.43000000000000005,None,9.0,17.5,11.5,None,1,2,1,None
20,VPP,6,"{8: 'D', 15: 'D', 6: 'C'}","{8: 0.2799999999999999, 15: 0.10999999999999993, 6: 0.47000000000000003}",38.0,['D'],1,2,"{8: ['D', 'C'], 15: ['D', 'C'], 6: ['C', 'D']}",0.2799999999999999,0.10999999999999993,0.47000000000000003,None,11.0,19.5,9.5,None,2,2,1,None
21,VPP,6,"{8: 'C', 15: 'C', 6: 'C'}","{8: 0.24999999999999992, 15: 0.07999999999999993, 6: 0.51}",40.0,['C'],3,0,"{8: ['C', 'C'], 15: ['C', 'C'], 6: ['C', 'D']}",0.24999999999999992,0.07999999999999993,0.51,None,12.5,21.0,7.5,None,1,1,1,None
22,VPP,6,"{8: 'C', 15: 'C', 6: 'D'}","{8: 0.21999999999999992, 15: 0.04999999999999993, 6: 0.53}",41.0,['C'],2,1,"{8: ['C', 'C'], 15: ['C', 'C'], 6: ['D', 'D']}",0.21999999999999992,0.04999999999999993,0.53,None,14.0,22.5,8.5,None,1,1,2,None
23,VPP,6,"{8: 'C', 15: 'C', 6: 'C'}","{8: 0.18999999999999992, 15: 0.019999999999999934, 6: 0.5}",45.0,['C'],3,0,"{8: ['C', 'C'], 15: ['C', 'C'], 6: ['C', 'C']}",0.18999999999999992,0.019999999999999934,0.5,None,15.5,24.0,10.0,None,1,1,1,None
24,VPP,6,"{8: 'C', 15: 'C', 6: 'C'}","{8: 0.15999999999999992, 15: 0.059999999999999935, 6: 0.47}",49.5,['C'],3,0,"{8: ['C', 'C'], 15: ['C', 'D'], 6: ['C', 'C']}",0.15999999999999992,0.059999999999999935,0.47,None,17.0,22.0,11.5,None,1,1,1,None
25,VPP,6,"{8: 'C', 15: 'C', 6: 'D'}","{8: 0.12999999999999992, 15: 0.029999999999999936, 6: 0.43}",50.5,['C'],2,1,"{8: ['C', 'C'], 15: ['C', 'C'], 6: ['D', 'C']}",0.12999999999999992,0.029999999999999936,0.43,None,18.5,23.5,13.5,None,1,1,2,None
26,VPP,6,"{8: 'C', 15: 'C', 6: 'C'}","{8: 0.09999999999999992, 15: 0, 6: 0.47}",55.5,['C'],3,0,"{8: ['C', 'C'], 15: ['C', 'C'], 6: ['C', 'D']}",0.09999999999999992,0,0.47,None,20.0,25.0,11.5,None,1,1,1,None
