n agents,stepcount,steptime,cooperating,defecting,coop total,defect total
25,537,0.8747701644897461,10491,1071,31804,11236
25,538,0.9060091972351074,10511,1073,31863,11257
25,539,0.8747632503509521,10530,1075,31922,11278
25,540,0.8903868198394775,10550,1077,31981,11299
25,541,0.8903865814208984,10569,1079,32040,11320
25,542,0.890383243560791,10589,1081,32099,11341
25,543,0.8903768062591553,10608,1083,32158,11362
25,544,0.8903963565826416,10628,1085,32217,11383
25,545,0.8903851509094238,10647,1087,32276,11404
25,546,0.8903861045837402,10667,1089,32335,11425
25,547,0.8903837203979492,10686,1091,32394,11446
25,548,0.8903882503509521,10706,1093,32453,11467
25,549,0.8747653961181641,10725,1095,32512,11488
25,550,0.8904094696044922,10745,1097,32571,11509
25,551,0.8903825283050537,10764,1099,32630,11530
25,552,0.8747689723968506,10784,1101,32689,11551
25,553,0.906005859375,10803,1103,32748,11572
25,554,0.8903534412384033,10823,1105,32807,11593
25,555,0.8903863430023193,10842,1107,32866,11614
25,556,0.8747649192810059,10862,1109,32925,11635
25,557,0.9060063362121582,10881,1111,32984,11656
25,558,0.874798059463501,10901,1113,33043,11677
25,559,0.874732494354248,10920,1115,33102,11698
25,560,0.9060392379760742,10940,1117,33161,11719
25,561,0.874732494354248,10959,1119,33220,11740
25,562,0.8904142379760742,10979,1121,33279,11761
25,563,0.8903872966766357,10998,1123,33338,11782
25,564,0.8747355937957764,11018,1125,33397,11803
25,565,0.8904192447662354,11037,1127,33456,11824
25,566,0.8747601509094238,11057,1129,33515,11845
25,567,0.89042067527771,11076,1131,33574,11866
25,568,0.874760627746582,11096,1133,33633,11887
25,569,0.9059765338897705,11115,1135,33692,11908
25,570,0.8747649192810059,11135,1137,33751,11929
25,571,0.8747994899749756,11154,1139,33810,11950
25,572,0.8903517723083496,11174,1141,33869,11971
25,573,0.8904190063476562,11193,1143,33928,11992
25,574,0.8903872966766357,11213,1145,33987,12013
25,575,0.874763011932373,11232,1147,34046,12034
25,576,0.8903903961181641,11252,1149,34105,12055
25,577,0.9059693813323975,11271,1151,34164,12076
25,578,0.8747653961181641,11291,1153,34223,12097
25,579,0.8904149532318115,11310,1155,34282,12118
25,580,0.8747649192810059,11330,1157,34341,12139
25,581,0.9060103893280029,11349,1159,34400,12160
25,582,0.8747611045837402,11369,1161,34459,12181
25,583,0.8747649192810059,11388,1163,34518,12202
