stepcount_42,strategy_42,strat code_42,move_42,probabilities_42,utility_42,common_move_42,number_coop_42,number_defect_42,outcomes_42,p1_42,p2_42,p3_42,p4_42,u1_42,u2_42,u3_42,u4_42,m1_42,m2_42,m3_42,m4_42
17,VPP,6,"{43: 'D', 50: 'D', 41: 'C', 34: 'C'}","{43: 0.48000000000000004, 50: 0.56, 41: 0.6000000000000001, 34: 0.31999999999999995}",32.5,Eq,2,2,"{43: ['D', 'C'], 50: ['D', 'C'], 41: ['C', 'D'], 34: ['C', 'C']}",0.48000000000000004,0.56,0.6000000000000001,0.31999999999999995,11.0,5.0,5,15.0,2,2,1,1
18,VPP,6,"{43: 'C', 50: 'D', 41: 'C', 34: 'C'}","{43: 0.45000000000000007, 50: 0.5800000000000001, 41: 0.6400000000000001, 34: 0.2899999999999999}",36.0,['C'],3,1,"{43: ['C', 'C'], 50: ['D', 'D'], 41: ['C', 'D'], 34: ['C', 'C']}",0.45000000000000007,0.5800000000000001,0.6400000000000001,0.2899999999999999,12.5,6.0,3,16.5,1,2,1,1
19,VPP,6,"{43: 'D', 50: 'C', 41: 'C', 34: 'C'}","{43: 0.4700000000000001, 50: 0.55, 41: 0.6800000000000002, 34: 0.2599999999999999}",38.0,['C'],3,1,"{43: ['D', 'D'], 50: ['C', 'C'], 41: ['C', 'D'], 34: ['C', 'C']}",0.4700000000000001,0.55,0.6800000000000002,0.2599999999999999,13.5,7.5,1,18.0,2,1,1,1
20,VPP,6,"{43: 'D', 50: 'D', 41: 'D', 34: 'D'}","{43: 0.4300000000000001, 50: 0.51, 41: 0.7000000000000002, 34: 0.2199999999999999}",40.0,['D'],0,4,"{43: ['D', 'C'], 50: ['D', 'C'], 41: ['D', 'D'], 34: ['D', 'C']}",0.4300000000000001,0.51,0.7000000000000002,0.2199999999999999,15.5,9.5,2,20.0,2,2,2,2
21,VPP,6,"{43: 'C', 50: 'C', 41: 'D', 34: 'C'}","{43: 0.4700000000000001, 50: 0.55, 41: 0.6600000000000001, 34: 0.2599999999999999}",47.0,['C'],3,1,"{43: ['C', 'D'], 50: ['C', 'D'], 41: ['D', 'C'], 34: ['C', 'D']}",0.4700000000000001,0.55,0.6600000000000001,0.2599999999999999,13.5,7.5,4,18.0,1,1,2,1
22,VPP,6,"{43: 'D', 50: 'D', 41: 'C', 34: 'D'}","{43: 0.4900000000000001, 50: 0.5700000000000001, 41: 0.7000000000000002, 34: 0.2799999999999999}",43.0,['D'],1,3,"{43: ['D', 'D'], 50: ['D', 'D'], 41: ['C', 'D'], 34: ['D', 'D']}",0.4900000000000001,0.5700000000000001,0.7000000000000002,0.2799999999999999,14.5,8.5,2,19.0,2,2,1,2
23,VPP,6,"{43: 'D', 50: 'C', 41: 'D', 34: 'C'}","{43: 0.4500000000000001, 50: 0.54, 41: 0.7200000000000002, 34: 0.24999999999999992}",44.0,Eq,2,2,"{43: ['D', 'C'], 50: ['C', 'C'], 41: ['D', 'D'], 34: ['C', 'C']}",0.4500000000000001,0.54,0.7200000000000002,0.24999999999999992,16.5,10.0,3,20.5,2,1,2,1
24,VPP,6,"{43: 'C', 50: 'C', 41: 'D', 34: 'C'}","{43: 0.42000000000000015, 50: 0.51, 41: 0.6800000000000002, 34: 0.21999999999999992}",50.0,['C'],3,1,"{43: ['C', 'C'], 50: ['C', 'C'], 41: ['D', 'C'], 34: ['C', 'C']}",0.42000000000000015,0.51,0.6800000000000002,0.21999999999999992,18.0,11.5,5,22.0,1,1,2,1
25,VPP,6,"{43: 'C', 50: 'D', 41: 'C', 34: 'C'}","{43: 0.3900000000000001, 50: 0.47000000000000003, 41: 0.7200000000000002, 34: 0.18999999999999992}",56.5,['C'],3,1,"{43: ['C', 'C'], 50: ['D', 'C'], 41: ['C', 'D'], 34: ['C', 'C']}",0.3900000000000001,0.47000000000000003,0.7200000000000002,0.18999999999999992,19.5,13.5,3,23.5,1,2,1,1
26,VPP,6,"{43: 'C', 50: 'C', 41: 'D', 34: 'C'}","{43: 0.3600000000000001, 50: 0.51, 41: 0.7400000000000002, 34: 0.15999999999999992}",59.5,['C'],3,1,"{43: ['C', 'C'], 50: ['C', 'D'], 41: ['D', 'D'], 34: ['C', 'C']}",0.3600000000000001,0.51,0.7400000000000002,0.15999999999999992,21.0,11.5,4,25.0,1,1,2,1
