n agents,stepcount,steptime,cooperating,defecting,coop total,defect total
25,338,0.8747589588165283,6615,669,20746,6374
25,339,0.8747906684875488,6634,671,20807,6393
25,340,0.874758243560791,6654,673,20869,6411
25,341,0.8747539520263672,6674,675,20930,6430
25,342,0.8591382503509521,6693,677,20990,6450
25,343,0.8903501033782959,6712,679,21051,6469
25,344,0.8591375350952148,6732,681,21113,6487
25,345,0.8747971057891846,6752,683,21174,6506
25,346,0.8747482299804688,6771,685,21234,6526
25,347,0.8591403961181641,6790,687,21295,6545
25,348,0.8747587203979492,6810,689,21357,6563
25,349,0.8747553825378418,6830,691,21418,6582
25,350,0.8747577667236328,6849,693,21478,6602
25,351,0.8747613430023193,6868,695,21539,6621
25,352,0.874763011932373,6888,697,21601,6639
25,353,0.8747508525848389,6908,699,21662,6658
25,354,0.8591396808624268,6927,701,21722,6678
25,355,0.8747568130493164,6946,703,21783,6697
25,356,0.8591406345367432,6966,705,21845,6715
25,357,0.8747551441192627,6986,707,21906,6734
25,358,0.8747267723083496,7005,709,21966,6754
25,359,0.8747920989990234,7024,711,22027,6773
25,360,0.8747575283050537,7044,713,22089,6791
25,361,0.8591346740722656,7064,715,22150,6810
25,362,0.8747575283050537,7083,717,22210,6830
25,363,0.8747603893280029,7102,719,22271,6849
25,364,0.874763011932373,7122,721,22333,6867
25,365,0.8747515678405762,7142,723,22394,6886
25,366,0.8747646808624268,7161,725,22454,6906
25,367,0.8747234344482422,7180,727,22515,6925
25,368,0.8747892379760742,7200,729,22577,6943
25,369,0.8747556209564209,7220,731,22638,6962
25,370,0.85910964012146,7239,733,22698,6982
25,371,0.8747870922088623,7258,735,22759,7001
25,372,0.874758243560791,7278,737,22821,7019
25,373,0.8747291564941406,7298,739,22882,7038
25,374,0.859138011932373,7317,741,22942,7058
25,375,0.8747868537902832,7336,743,23003,7077
25,376,0.8747589588165283,7356,745,23065,7095
25,377,0.8747580051422119,7376,747,23126,7114
25,378,0.874758243560791,7395,749,23186,7134
25,379,0.8747596740722656,7414,751,23247,7153
25,380,0.8747618198394775,7434,753,23309,7171
25,381,0.8747551441192627,7454,755,23370,7190
25,382,0.8747570514678955,7473,757,23430,7210
25,383,0.8747296333312988,7492,759,23491,7229
25,384,0.859166145324707,7512,761,23553,7247
25,385,0.8903803825378418,7532,763,23614,7266
25,386,0.8591363430023193,7551,765,23674,7286
25,387,0.8747298717498779,7570,767,23735,7305
25,388,0.8591709136962891,7590,769,23797,7323
25,389,0.874758243560791,7610,771,23858,7342
25,390,0.8747594356536865,7629,773,23918,7362
25,391,0.8747537136077881,7648,775,23979,7381
25,392,0.8747584819793701,7668,777,24041,7399
25,393,0.8747577667236328,7688,779,24102,7418
25,394,0.8747584819793701,7707,781,24162,7438
25,395,0.8747584819793701,7726,783,24223,7457
25,396,0.8591370582580566,7746,785,24285,7475
25,397,0.8903806209564209,7766,787,24346,7494
25,398,0.8747298717498779,7785,789,24406,7514
25,399,0.8904118537902832,7804,791,24467,7533
25,400,0.8591375350952148,7824,793,24529,7551
25,401,0.890378475189209,7844,795,24590,7570
25,402,0.8591327667236328,7863,797,24650,7590
25,403,0.8747589588165283,7882,799,24711,7609
25,404,0.8747293949127197,7902,801,24773,7627
25,405,0.874758243560791,7922,803,24834,7646
25,406,0.8903796672821045,7941,805,24894,7666
25,407,0.8591372966766357,7960,807,24955,7685
25,408,0.8904070854187012,7980,809,25017,7703
25,409,0.874758243560791,8000,811,25078,7722
25,410,0.8591430187225342,8019,813,25138,7742
25,411,0.890345573425293,8038,815,25199,7761
25,412,0.8591659069061279,8058,817,25261,7779
25,413,0.8747303485870361,8078,819,25322,7798
25,414,0.8747861385345459,8097,821,25382,7818
25,415,0.8747584819793701,8116,823,25443,7837
25,416,0.8747305870056152,8136,825,25505,7855
25,417,0.8747861385345459,8156,827,25566,7874
25,418,0.8747591972351074,8175,829,25626,7894
25,419,0.8591446876525879,8194,831,25687,7913
25,420,0.9216182231903076,8214,833,25749,7931
25,421,0.8747529983520508,8234,835,25810,7950
25,422,0.8903796672821045,8253,837,25870,7970
25,423,0.8591370582580566,8272,839,25931,7989
25,424,0.874763011932373,8292,841,25993,8007
25,425,0.874725341796875,8312,843,26054,8026
25,426,0.8747580051422119,8331,845,26114,8046
25,427,0.8747587203979492,8350,847,26175,8065
25,428,0.8903791904449463,8370,849,26237,8083
25,429,0.8904128074645996,8390,851,26298,8102
25,430,0.8591322898864746,8409,853,26358,8122
25,431,0.8903541564941406,8428,855,26419,8141
25,432,0.8591649532318115,8448,857,26481,8159
25,433,0.8747560977935791,8468,859,26542,8178
25,434,0.8747584819793701,8487,861,26602,8198
25,435,0.8591368198394775,8506,863,26663,8217
25,436,0.8903803825378418,8526,865,26725,8235
25,437,0.8747568130493164,8546,867,26786,8254
25,438,0.8748006820678711,8565,869,26846,8274
25,439,0.8747448921203613,8584,871,26907,8293
25,440,0.874762773513794,8604,873,26969,8311
25,441,0.874725341796875,8624,875,27030,8330
25,442,0.8747580051422119,8643,877,27090,8350
25,443,0.8747928142547607,8662,879,27151,8369
25,444,0.8747525215148926,8682,881,27213,8387
25,445,0.8747680187225342,8702,883,27274,8406
25,446,0.8747508525848389,8721,885,27334,8426
25,447,0.8747560977935791,8740,887,27395,8445
25,448,0.8903505802154541,8760,889,27457,8463
25,449,0.859137773513794,8780,891,27518,8482
25,450,0.8904123306274414,8799,893,27578,8502
25,451,0.8747613430023193,8818,895,27639,8521
25,452,0.8903775215148926,8838,897,27701,8539
25,453,0.8591358661651611,8858,899,27762,8558
25,454,0.8747591972351074,8877,901,27822,8578
25,455,0.8903741836547852,8896,903,27883,8597
25,456,0.8747580051422119,8916,905,27945,8615
25,457,0.8747298717498779,8936,907,28006,8634
25,458,0.8747880458831787,8955,909,28066,8654
25,459,0.9060029983520508,8974,911,28127,8673
25,460,0.8747255802154541,8994,913,28189,8691
25,461,0.8747875690460205,9014,915,28250,8710
25,462,0.8747575283050537,9033,917,28310,8730
25,463,0.8747584819793701,9052,919,28371,8749
25,464,0.8903834819793701,9072,921,28433,8767
25,465,0.8591046333312988,9092,923,28494,8786
25,466,0.8904147148132324,9111,925,28554,8806
25,467,0.8903717994689941,9130,927,28615,8825
25,468,0.8747639656066895,9150,929,28677,8843
25,469,0.8903756141662598,9170,931,28738,8862
25,470,0.8591077327728271,9189,933,28798,8882
25,471,0.8747906684875488,9208,935,28859,8901
25,472,0.8747568130493164,9228,937,28921,8919
25,473,0.8903806209564209,9248,939,28982,8938
25,474,0.8747251033782959,9267,941,29042,8958
25,475,0.8747894763946533,9286,943,29103,8977
25,476,0.8903481960296631,9306,945,29165,8995
25,477,0.8747589588165283,9326,947,29226,9014
25,478,0.8903794288635254,9345,949,29286,9034
25,479,0.8747904300689697,9364,951,29347,9053
25,480,0.8747601509094238,9384,953,29409,9071
25,481,0.874760627746582,9404,955,29470,9090
25,482,0.8747577667236328,9423,957,29530,9110
25,483,0.8903748989105225,9442,959,29591,9129
25,484,0.8747587203979492,9462,961,29653,9147
25,485,0.8903510570526123,9482,963,29714,9166
25,486,0.8747882843017578,9501,965,29774,9186
25,487,0.8747625350952148,9520,967,29835,9205
25,488,0.8903746604919434,9540,969,29897,9223
25,489,0.8591387271881104,9560,971,29958,9242
25,490,0.8747289180755615,9579,973,30018,9262
25,491,0.8747873306274414,9598,975,30079,9281
25,492,0.8747580051422119,9618,977,30141,9299
25,493,0.8747591972351074,9638,979,30202,9318
25,494,0.8903837203979492,9657,981,30262,9338
25,495,0.8591341972351074,9676,983,30323,9357
25,496,0.8747644424438477,9696,985,30385,9375
25,497,0.890345573425293,9716,987,30446,9394
25,498,0.8591716289520264,9735,989,30506,9414
25,499,0.8903460502624512,9754,991,30567,9433
25,500,0.8747925758361816,9774,993,30629,9451
25,501,0.8903815746307373,9794,995,30690,9470
25,502,0.8747539520263672,9813,997,30750,9490
25,503,0.8747618198394775,9832,999,30811,9509
25,504,0.8747544288635254,9852,1001,30873,9527
25,505,0.874760627746582,9872,1003,30934,9546
25,506,0.8903486728668213,9891,1005,30994,9566
25,507,0.8747589588165283,9910,1007,31055,9585
25,508,0.8747918605804443,9930,1009,31117,9603
25,509,0.8747587203979492,9950,1011,31178,9622
25,510,0.8747589588165283,9969,1013,31238,9642
25,511,0.8903465270996094,9988,1015,31299,9661
25,512,0.8591701984405518,10008,1017,31361,9679
25,513,0.8903474807739258,10028,1019,31422,9698
25,514,0.8747589588165283,10047,1021,31482,9718
25,515,0.8903803825378418,10066,1023,31543,9737
25,516,0.8747580051422119,10086,1025,31605,9755
25,517,0.8747875690460205,10106,1027,31666,9774
25,518,0.8903825283050537,10125,1029,31726,9794
25,519,0.874760627746582,10144,1031,31787,9813
25,520,0.890383243560791,10164,1033,31849,9831
25,521,0.8747551441192627,10184,1035,31910,9850
25,522,0.8903791904449463,10203,1037,31970,9870
25,523,0.8747260570526123,10222,1039,32031,9889
25,524,0.8747882843017578,10242,1041,32093,9907
25,525,0.8747587203979492,10262,1043,32154,9926
25,526,0.874730110168457,10281,1045,32214,9946
25,527,0.8904075622558594,10300,1047,32275,9965
25,528,0.8747596740722656,10320,1049,32337,9983
25,529,0.874763011932373,10340,1051,32398,10002
25,530,0.8747572898864746,10359,1053,32458,10022
25,531,0.874755859375,10378,1055,32519,10041
25,532,0.8903834819793701,10398,1057,32581,10059
25,533,0.8747265338897705,10418,1059,32642,10078
25,534,0.8903794288635254,10437,1061,32702,10098
25,535,0.8747603893280029,10456,1063,32763,10117
25,536,0.8904118537902832,10476,1065,32825,10135
25,537,0.8747529983520508,10496,1067,32886,10154
25,538,0.8747625350952148,10515,1069,32946,10174
25,539,0.8747274875640869,10534,1071,33007,10193
25,540,0.8591670989990234,10554,1073,33069,10211
25,541,0.8903794288635254,10574,1075,33130,10230
25,542,0.874730110168457,10593,1077,33190,10250
25,543,0.8904128074645996,10612,1079,33251,10269
25,544,0.8747539520263672,10632,1081,33313,10287
25,545,0.8747622966766357,10652,1083,33374,10306
25,546,0.8903477191925049,10671,1085,33434,10326
25,547,0.8591673374176025,10690,1087,33495,10345
25,548,0.8903789520263672,10710,1089,33557,10363
25,549,0.8903510570526123,10730,1091,33618,10382
25,550,0.8904159069061279,10749,1093,33678,10402
25,551,0.874755859375,10768,1095,33739,10421
25,552,0.8747537136077881,10788,1097,33801,10439
25,553,0.8903849124908447,10808,1099,33862,10458
25,554,0.8903796672821045,10827,1101,33922,10478
25,555,0.8903825283050537,10846,1103,33983,10497
25,556,0.8747830390930176,10866,1105,34045,10515
25,557,0.8747260570526123,10886,1107,34106,10534
25,558,0.8747878074645996,10905,1109,34166,10554
25,559,0.8903796672821045,10924,1111,34227,10573
25,560,0.8903837203979492,10944,1113,34289,10591
25,561,0.8747546672821045,10964,1115,34350,10610
25,562,0.8903789520263672,10983,1117,34410,10630
25,563,0.8903861045837402,11002,1119,34471,10649
25,564,0.890380859375,11022,1121,34533,10667
25,565,0.8747537136077881,11042,1123,34594,10686
25,566,0.8747284412384033,11061,1125,34654,10706
25,567,0.8904101848602295,11080,1127,34715,10725
25,568,0.8747565746307373,11100,1129,34777,10743
25,569,0.8903830051422119,11120,1131,34838,10762
25,570,0.874755859375,11139,1133,34898,10782
25,571,0.890383243560791,11158,1135,34959,10801
25,572,0.8591670989990234,11178,1137,35021,10819
25,573,0.874791145324707,11198,1139,35082,10838
25,574,0.8903758525848389,11217,1141,35142,10858
25,575,0.8747580051422119,11236,1143,35203,10877
25,576,0.8903796672821045,11256,1145,35265,10895
25,577,0.874730110168457,11276,1147,35326,10914
25,578,0.8747878074645996,11295,1149,35386,10934
25,579,0.8591353893280029,11314,1151,35447,10953
25,580,0.8903505802154541,11334,1153,35509,10971
25,581,0.8747589588165283,11354,1155,35570,10990
25,582,0.8747789859771729,11373,1157,35630,11010
25,583,0.8903486728668213,11392,1159,35691,11029
25,584,0.8747909069061279,11412,1161,35753,11047
25,585,0.8747272491455078,11432,1163,35814,11066
