stepcount_28,strategy_28,strat code_28,move_28,probabilities_28,utility_28,common_move_28,number_coop_28,number_defect_28,outcomes_28,p1_28,p2_28,p3_28,p4_28,u1_28,u2_28,u3_28,u4_28,m1_28,m2_28,m3_28,m4_28
15,WSLS,7,"{29: 'C', 36: 'C', 27: 'C', 20: 'C'}","{29: 0.1699999999999998, 36: 0.049999999999999795, 27: 0.53, 20: 0.049999999999999795}",64.0,['C'],4,0,"{29: ['C', 'C'], 36: ['C', 'C'], 27: ['C', 'C'], 20: ['C', 'C']}",0.1699999999999998,0.049999999999999795,0.53,0.049999999999999795,18.5,22.5,6.5,22.5,1,1,1,1
16,WSLS,7,"{29: 'C', 36: 'C', 27: 'C', 20: 'C'}","{29: 0.1399999999999998, 36: 0.019999999999999796, 27: 0.5700000000000001, 20: 0.019999999999999796}",70.0,['C'],4,0,"{29: ['C', 'C'], 36: ['C', 'C'], 27: ['C', 'D'], 20: ['C', 'C']}",0.1399999999999998,0.019999999999999796,0.5700000000000001,0.019999999999999796,20.0,24.0,4.5,24.0,1,1,1,1
17,WSLS,7,"{29: 'C', 36: 'C', 27: 'D', 20: 'C'}","{29: 0.10999999999999979, 36: 0, 27: 0.53, 20: 0}",72.5,['C'],4,0,"{29: ['C', 'C'], 36: ['C', 'C'], 27: ['D', 'C'], 20: ['C', 'C']}",0.10999999999999979,0,0.53,0,21.5,25.5,6.5,25.5,1,1,2,1
18,WSLS,7,"{29: 'C', 36: 'C', 27: 'D', 20: 'C'}","{29: 0.0799999999999998, 36: 0, 27: 0.49000000000000005, 20: 0}",79.0,['C'],3,1,"{29: ['C', 'C'], 36: ['C', 'C'], 27: ['D', 'C'], 20: ['C', 'C']}",0.0799999999999998,0,0.49000000000000005,0,23.0,27.0,8.5,27.0,1,1,2,1
19,WSLS,7,"{29: 'C', 36: 'C', 27: 'D', 20: 'C'}","{29: 0.049999999999999795, 36: 0, 27: 0.51, 20: 0}",85.5,['C'],3,1,"{29: ['C', 'C'], 36: ['C', 'C'], 27: ['D', 'D'], 20: ['C', 'C']}",0.049999999999999795,0,0.51,0,24.5,28.5,9.5,28.5,1,1,2,1
20,WSLS,7,"{29: 'C', 36: 'C', 27: 'C', 20: 'C'}","{29: 0.019999999999999796, 36: 0, 27: 0.55, 20: 0}",91.0,['C'],3,1,"{29: ['C', 'C'], 36: ['C', 'C'], 27: ['C', 'D'], 20: ['C', 'C']}",0.019999999999999796,0,0.55,0,26.0,30.0,7.5,30.0,1,1,1,1
21,WSLS,7,"{29: 'C', 36: 'C', 27: 'D', 20: 'C'}","{29: 0, 36: 0, 27: 0.51, 20: 0}",93.5,['C'],4,0,"{29: ['C', 'C'], 36: ['C', 'C'], 27: ['D', 'C'], 20: ['C', 'C']}",0,0,0.51,0,27.5,31.5,9.5,31.5,1,1,2,1
22,WSLS,7,"{29: 'C', 36: 'C', 27: 'D', 20: 'C'}","{29: 0, 36: 0, 27: 0.47000000000000003, 20: 0}",100.0,['C'],3,1,"{29: ['C', 'C'], 36: ['C', 'C'], 27: ['D', 'C'], 20: ['C', 'C']}",0,0,0.47000000000000003,0,29.0,33.0,11.5,33.0,1,1,2,1
23,WSLS,7,"{29: 'C', 36: 'C', 27: 'D', 20: 'C'}","{29: 0, 36: 0, 27: 0.43000000000000005, 20: 0}",106.5,['C'],3,1,"{29: ['C', 'C'], 36: ['C', 'C'], 27: ['D', 'C'], 20: ['C', 'C']}",0,0,0.43000000000000005,0,30.5,34.5,13.5,34.5,1,1,2,1
24,WSLS,7,"{29: 'C', 36: 'C', 27: 'D', 20: 'C'}","{29: 0, 36: 0, 27: 0.39000000000000007, 20: 0}",113.0,['C'],3,1,"{29: ['C', 'C'], 36: ['C', 'C'], 27: ['D', 'C'], 20: ['C', 'C']}",0,0,0.39000000000000007,0,32.0,36.0,15.5,36.0,1,1,2,1
25,WSLS,7,"{29: 'C', 36: 'C', 27: 'D', 20: 'C'}","{29: 0, 36: 0, 27: 0.3500000000000001, 20: 0}",119.5,['C'],3,1,"{29: ['C', 'C'], 36: ['C', 'C'], 27: ['D', 'C'], 20: ['C', 'C']}",0,0,0.3500000000000001,0,33.5,37.5,17.5,37.5,1,1,2,1
26,WSLS,7,"{29: 'C', 36: 'C', 27: 'D', 20: 'C'}","{29: 0, 36: 0, 27: 0.3100000000000001, 20: 0}",126.0,['C'],3,1,"{29: ['C', 'C'], 36: ['C', 'C'], 27: ['D', 'C'], 20: ['C', 'C']}",0,0,0.3100000000000001,0,35.0,39.0,19.5,39.0,1,1,2,1
