stepcount_1,strategy_1,strat code_1,move_1,probabilities_1,utility_1,common_move_1,number_coop_1,number_defect_1,outcomes_1,p1_1,p2_1,p3_1,p4_1,u1_1,u2_1,u3_1,u4_1,m1_1,m2_1,m3_1,m4_1,uv_1,wm_1,nc_1,mutC_1
5,RANDOM,0,{2: 'D'},{2: 0.44},5.0,['D'],0,1,"{2: ['D', 'C']}",0.44,None,None,None,7.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'D', 'C']}",0,0
6,RANDOM,0,{2: 'D'},{2: 0.48},7.0,['D'],0,1,"{2: ['D', 'D']}",0.48,None,None,None,8.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'D']}",0,0
7,RANDOM,0,{2: 'C'},{2: 0.42},8.0,['C'],1,0,"{2: ['C', 'C']}",0.42,None,None,None,9.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'D', 'C']}",1,1
8,RANDOM,0,{2: 'C'},{2: 0.36},9.5,['C'],1,0,"{2: ['C', 'C']}",0.36,None,None,None,11.0,None,None,None,1,None,None,None,0.04,"{2: ['D', 'C', 'C']}",1,1
9,RANDOM,0,{2: 'C'},{2: 0.3},11.0,['C'],1,0,"{2: ['C', 'C']}",0.3,None,None,None,12.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'C']}",1,1
10,RANDOM,0,{2: 'C'},{2: 0.38},12.5,['C'],1,0,"{2: ['C', 'D']}",0.38,None,None,None,10.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'D']}",1,0
11,RANDOM,0,{2: 'C'},{2: 0.32},10.5,['C'],1,0,"{2: ['C', 'C']}",0.32,None,None,None,12.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'D', 'C']}",1,1
12,RANDOM,0,{2: 'C'},{2: 0.26},12.0,['C'],1,0,"{2: ['C', 'C']}",0.26,None,None,None,13.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'C', 'C']}",1,1
13,RANDOM,0,{2: 'C'},{2: 0.2},13.5,['C'],1,0,"{2: ['C', 'C']}",0.2,None,None,None,15.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'C']}",1,1
14,RANDOM,0,{2: 'C'},{2: 0.14},15.0,['C'],1,0,"{2: ['C', 'C']}",0.14,None,None,None,16.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'C']}",1,1
15,RANDOM,0,{2: 'D'},{2: 0.06000000000000001},16.5,['D'],0,1,"{2: ['D', 'C']}",0.06000000000000001,None,None,None,18.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'C']}",0,0
16,RANDOM,0,{2: 'C'},{2: 0.14},18.5,['C'],1,0,"{2: ['C', 'D']}",0.14,None,None,None,16.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'D']}",1,0
17,RANDOM,0,{2: 'D'},{2: 0.06000000000000001},16.5,['D'],0,1,"{2: ['D', 'C']}",0.06000000000000001,None,None,None,18.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'D', 'C']}",0,0
18,RANDOM,0,{2: 'D'},{2: 0},18.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,20.5,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'C']}",0,0
19,RANDOM,0,{2: 'D'},{2: 0},20.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,22.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'C']}",0,0
20,RANDOM,0,{2: 'C'},{2: 0},22.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,24.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'C']}",1,1
21,RANDOM,0,{2: 'D'},{2: 0},24.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,26.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'C']}",0,0
22,RANDOM,0,{2: 'D'},{2: 0},26.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,28.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'C']}",0,0
23,RANDOM,0,{2: 'D'},{2: 0},28.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,29.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'D']}",0,0
24,RANDOM,0,{2: 'C'},{2: 0},29.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,30.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'D', 'C']}",1,1
25,RANDOM,0,{2: 'D'},{2: 0},30.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,32.5,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'C']}",0,0
26,RANDOM,0,{2: 'C'},{2: 0},32.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,34.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'C']}",1,1
27,RANDOM,0,{2: 'C'},{2: 0},34.0,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,32.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'D']}",1,0
28,RANDOM,0,{2: 'D'},{2: 0},32.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,33.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'D', 'D']}",0,0
29,RANDOM,0,{2: 'C'},{2: 0},33.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,34.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'C']}",1,1
30,RANDOM,0,{2: 'D'},{2: 0},34.5,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,35.5,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'D']}",0,0
31,RANDOM,0,{2: 'C'},{2: 0},35.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,37.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'D', 'C']}",1,1
32,RANDOM,0,{2: 'C'},{2: 0},37.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,38.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'C', 'C']}",1,1
33,RANDOM,0,{2: 'C'},{2: 0},38.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,40.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'C']}",1,1
34,RANDOM,0,{2: 'C'},{2: 0},40.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,41.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'C']}",1,1
35,RANDOM,0,{2: 'D'},{2: 0},41.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,43.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'C']}",0,0
36,RANDOM,0,{2: 'C'},{2: 0},43.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,45.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'C']}",1,1
37,RANDOM,0,{2: 'D'},{2: 0},45.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,47.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'C']}",0,0
38,RANDOM,0,{2: 'D'},{2: 0},47.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,49.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'C']}",0,0
39,RANDOM,0,{2: 'D'},{2: 0},49.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,51.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'C']}",0,0
40,RANDOM,0,{2: 'D'},{2: 0},51.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,52.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'D']}",0,0
41,RANDOM,0,{2: 'C'},{2: 0},52.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,53.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'D', 'C']}",1,1
42,RANDOM,0,{2: 'D'},{2: 0},53.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,55.5,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'C']}",0,0
43,RANDOM,0,{2: 'C'},{2: 0},55.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,57.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'C']}",1,1
44,RANDOM,0,{2: 'D'},{2: 0},57.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,58.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'D']}",0,0
45,RANDOM,0,{2: 'C'},{2: 0},58.0,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,56.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'D', 'D']}",1,0
46,RANDOM,0,{2: 'C'},{2: 0},56.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,57.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'C']}",1,1
47,RANDOM,0,{2: 'D'},{2: 0},57.5,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,58.5,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'D']}",0,0
48,RANDOM,0,{2: 'C'},{2: 0},58.5,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,56.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'D', 'D']}",1,0
49,RANDOM,0,{2: 'D'},{2: 0},56.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,58.5,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'C']}",0,0
50,RANDOM,0,{2: 'D'},{2: 0},58.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,60.5,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'C']}",0,0
51,RANDOM,0,{2: 'C'},{2: 0},60.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,62.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'C']}",1,1
52,RANDOM,0,{2: 'C'},{2: 0},62.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,63.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'C']}",1,1
53,RANDOM,0,{2: 'C'},{2: 0},63.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,65.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'C']}",1,1
54,RANDOM,0,{2: 'C'},{2: 0},65.0,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,63.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'D']}",1,0
55,RANDOM,0,{2: 'D'},{2: 0},63.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,65.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'D', 'C']}",0,0
56,RANDOM,0,{2: 'D'},{2: 0},65.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,67.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'C']}",0,0
57,RANDOM,0,{2: 'C'},{2: 0},67.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,68.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'C']}",1,1
58,RANDOM,0,{2: 'C'},{2: 0},68.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,70.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'C']}",1,1
59,RANDOM,0,{2: 'D'},{2: 0},70.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,72.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'C']}",0,0
60,RANDOM,0,{2: 'C'},{2: 0},72.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,73.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'C']}",1,1
61,RANDOM,0,{2: 'C'},{2: 0},73.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,75.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'C']}",1,1
62,RANDOM,0,{2: 'D'},{2: 0},75.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,76.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'D']}",0,0
63,RANDOM,0,{2: 'D'},{2: 0},76.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,78.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'D', 'C']}",0,0
64,RANDOM,0,{2: 'D'},{2: 0},78.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,80.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'C']}",0,0
65,RANDOM,0,{2: 'D'},{2: 0},80.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,82.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'C']}",0,0
66,RANDOM,0,{2: 'C'},{2: 0},82.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,83.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'C']}",1,1
67,RANDOM,0,{2: 'D'},{2: 0},83.5,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,84.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'D']}",0,0
68,RANDOM,0,{2: 'D'},{2: 0},84.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,86.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'D', 'C']}",0,0
69,RANDOM,0,{2: 'D'},{2: 0},86.5,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,87.5,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'D']}",0,0
70,RANDOM,0,{2: 'D'},{2: 0},87.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,89.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'D', 'C']}",0,0
71,RANDOM,0,{2: 'D'},{2: 0},89.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,91.5,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'C']}",0,0
72,RANDOM,0,{2: 'D'},{2: 0},91.5,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,92.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'D']}",0,0
73,RANDOM,0,{2: 'D'},{2: 0},92.5,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,93.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'D', 'D']}",0,0
74,RANDOM,0,{2: 'C'},{2: 0},93.5,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,91.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'D']}",1,0
75,RANDOM,0,{2: 'C'},{2: 0},91.5,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,89.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'D']}",1,0
76,RANDOM,0,{2: 'D'},{2: 0},89.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,91.5,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'C']}",0,0
77,RANDOM,0,{2: 'D'},{2: 0},91.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,93.5,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'C']}",0,0
78,RANDOM,0,{2: 'C'},{2: 0},93.5,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,91.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'D']}",1,0
79,RANDOM,0,{2: 'D'},{2: 0},91.5,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,92.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'D', 'D']}",0,0
80,RANDOM,0,{2: 'C'},{2: 0},92.5,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,90.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'D']}",1,0
81,RANDOM,0,{2: 'D'},{2: 0},90.5,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,91.5,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'D']}",0,0
82,RANDOM,0,{2: 'C'},{2: 0},91.5,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,89.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'D']}",1,0
83,RANDOM,0,{2: 'C'},{2: 0},89.5,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,87.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'D']}",1,0
84,RANDOM,0,{2: 'C'},{2: 0},87.5,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,85.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'D']}",1,0
85,RANDOM,0,{2: 'C'},{2: 0},85.5,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,83.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'D']}",1,0
86,RANDOM,0,{2: 'C'},{2: 0},83.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,85.0,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'C']}",1,1
87,RANDOM,0,{2: 'D'},{2: 0},85.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,87.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'C']}",0,0
88,RANDOM,0,{2: 'C'},{2: 0},87.0,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,85.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'D']}",1,0
89,RANDOM,0,{2: 'D'},{2: 0},85.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,86.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'D', 'D']}",0,0
90,RANDOM,0,{2: 'D'},{2: 0},86.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,88.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'C']}",0,0
91,RANDOM,0,{2: 'D'},{2: 0},88.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,90.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'C']}",0,0
92,RANDOM,0,{2: 'D'},{2: 0},90.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,92.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'C']}",0,0
93,RANDOM,0,{2: 'D'},{2: 0},92.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,93.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'D']}",0,0
94,RANDOM,0,{2: 'D'},{2: 0},93.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,94.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'D', 'D']}",0,0
95,RANDOM,0,{2: 'D'},{2: 0},94.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,96.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'C']}",0,0
96,RANDOM,0,{2: 'C'},{2: 0},96.0,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,94.0,None,None,None,1,None,None,None,0.04,"{2: ['D', 'C', 'D']}",1,0
97,RANDOM,0,{2: 'C'},{2: 0},94.0,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,92.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'D', 'D']}",1,0
98,RANDOM,0,{2: 'D'},{2: 0},92.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,93.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'D']}",0,0
99,RANDOM,0,{2: 'D'},{2: 0},93.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,94.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'D']}",0,0
100,RANDOM,0,{2: 'C'},{2: 0},94.0,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,92.0,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'D']}",1,0
101,RANDOM,0,{2: 'D'},{2: 0},92.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,94.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'C']}",0,0
102,RANDOM,0,{2: 'C'},{2: 0},94.0,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,92.0,None,None,None,1,None,None,None,0.04,"{2: ['D', 'C', 'D']}",1,0
103,RANDOM,0,{2: 'C'},{2: 0},92.0,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,90.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'D', 'D']}",1,0
104,RANDOM,0,{2: 'C'},{2: 0},90.0,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,88.0,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'D']}",1,0
105,RANDOM,0,{2: 'D'},{2: 0},88.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,89.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'D']}",0,0
106,RANDOM,0,{2: 'D'},{2: 0},89.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,91.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'C']}",0,0
107,RANDOM,0,{2: 'D'},{2: 0},91.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,92.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'D']}",0,0
108,RANDOM,0,{2: 'D'},{2: 0},92.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,94.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'D', 'C']}",0,0
109,RANDOM,0,{2: 'C'},{2: 0},94.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,95.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'C', 'C']}",1,1
110,RANDOM,0,{2: 'D'},{2: 0},95.5,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,96.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'D']}",0,0
111,RANDOM,0,{2: 'C'},{2: 0},96.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,98.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'D', 'C']}",1,1
112,RANDOM,0,{2: 'D'},{2: 0},98.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,100.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'C']}",0,0
113,RANDOM,0,{2: 'D'},{2: 0},100.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,101.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'D']}",0,0
114,RANDOM,0,{2: 'C'},{2: 0},101.0,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,99.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'D', 'D']}",1,0
115,RANDOM,0,{2: 'C'},{2: 0},99.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,100.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'C']}",1,1
116,RANDOM,0,{2: 'C'},{2: 0},100.5,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,98.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'C', 'D']}",1,0
117,RANDOM,0,{2: 'D'},{2: 0},98.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,100.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'D', 'C']}",0,0
118,RANDOM,0,{2: 'D'},{2: 0},100.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,102.5,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'C']}",0,0
119,RANDOM,0,{2: 'C'},{2: 0},102.5,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,100.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'D']}",1,0
120,RANDOM,0,{2: 'D'},{2: 0},100.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,102.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'D', 'C']}",0,0
121,RANDOM,0,{2: 'C'},{2: 0},102.5,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,100.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'C', 'D']}",1,0
122,RANDOM,0,{2: 'C'},{2: 0},100.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,102.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'D', 'C']}",1,1
123,RANDOM,0,{2: 'D'},{2: 0},102.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,104.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'C']}",0,0
124,RANDOM,0,{2: 'D'},{2: 0},104.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,105.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'D']}",0,0
125,RANDOM,0,{2: 'D'},{2: 0},105.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,106.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'D', 'D']}",0,0
126,RANDOM,0,{2: 'D'},{2: 0},106.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,108.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'C']}",0,0
127,RANDOM,0,{2: 'C'},{2: 0},108.0,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,106.0,None,None,None,1,None,None,None,0.04,"{2: ['D', 'C', 'D']}",1,0
128,RANDOM,0,{2: 'C'},{2: 0},106.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,107.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'D', 'C']}",1,1
129,RANDOM,0,{2: 'C'},{2: 0},107.5,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,105.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'C', 'D']}",1,0
130,RANDOM,0,{2: 'D'},{2: 0},105.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,107.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'D', 'C']}",0,0
131,RANDOM,0,{2: 'D'},{2: 0},107.5,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,108.5,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'D']}",0,0
132,RANDOM,0,{2: 'D'},{2: 0},108.5,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,109.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'D', 'D']}",0,0
133,RANDOM,0,{2: 'D'},{2: 0},109.5,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,110.5,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'D']}",0,0
134,RANDOM,0,{2: 'D'},{2: 0},110.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,112.5,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'C']}",0,0
135,RANDOM,0,{2: 'C'},{2: 0},112.5,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,110.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'C', 'D']}",1,0
136,RANDOM,0,{2: 'C'},{2: 0},110.5,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,108.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'D', 'D']}",1,0
137,RANDOM,0,{2: 'D'},{2: 0},108.5,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,109.5,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'D']}",0,0
138,RANDOM,0,{2: 'D'},{2: 0},109.5,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,110.5,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'D']}",0,0
139,RANDOM,0,{2: 'D'},{2: 0},110.5,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,111.5,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'D']}",0,0
