stepcount_55,strategy_55,strat code_55,move_55,probabilities_55,utility_55,common_move_55,number_coop_55,number_defect_55,outcomes_55,p1_55,p2_55,p3_55,p4_55,u1_55,u2_55,u3_55,u4_55,m1_55,m2_55,m3_55,m4_55
11,WSLS,7,"{56: 'C', 63: 'C', 54: 'C', 47: 'C'}","{56: 0.5199999999999999, 63: 0.1699999999999998, 54: 0.3700000000000001, 47: 0.38}",36.0,['C'],2,2,"{56: ['C', 'C'], 63: ['C', 'C'], 54: ['C', 'C'], 47: ['C', 'C']}",0.5199999999999999,0.1699999999999998,0.3700000000000001,0.38,5.0,16.5,10.5,10.0,1,1,1,1
12,WSLS,7,"{56: 'C', 63: 'C', 54: 'C', 47: 'C'}","{56: 0.4899999999999999, 63: 0.1399999999999998, 54: 0.3400000000000001, 47: 0.42}",42.0,['C'],4,0,"{56: ['C', 'C'], 63: ['C', 'C'], 54: ['C', 'C'], 47: ['C', 'D']}",0.4899999999999999,0.1399999999999998,0.3400000000000001,0.42,6.5,18.0,12.0,8.0,1,1,1,1
13,WSLS,7,"{56: 'C', 63: 'C', 54: 'C', 47: 'D'}","{56: 0.45999999999999985, 63: 0.10999999999999979, 54: 0.31000000000000005, 47: 0.38}",44.5,['C'],4,0,"{56: ['C', 'C'], 63: ['C', 'C'], 54: ['C', 'C'], 47: ['D', 'C']}",0.45999999999999985,0.10999999999999979,0.31000000000000005,0.38,8.0,19.5,13.5,10.0,1,1,1,2
14,WSLS,7,"{56: 'C', 63: 'C', 54: 'C', 47: 'D'}","{56: 0.4299999999999998, 63: 0.0799999999999998, 54: 0.28, 47: 0.4}",51.0,['C'],3,1,"{56: ['C', 'C'], 63: ['C', 'C'], 54: ['C', 'C'], 47: ['D', 'D']}",0.4299999999999998,0.0799999999999998,0.28,0.4,9.5,21.0,15.0,11.0,1,1,1,2
15,WSLS,7,"{56: 'C', 63: 'C', 54: 'C', 47: 'C'}","{56: 0.3999999999999998, 63: 0.049999999999999795, 54: 0.32, 47: 0.37}",56.5,['C'],3,1,"{56: ['C', 'C'], 63: ['C', 'C'], 54: ['C', 'D'], 47: ['C', 'C']}",0.3999999999999998,0.049999999999999795,0.32,0.37,11.0,22.5,13.0,12.5,1,1,1,1
16,WSLS,7,"{56: 'C', 63: 'C', 54: 'D', 47: 'C'}","{56: 0.3699999999999998, 63: 0.019999999999999796, 54: 0.28, 47: 0.41}",59.0,['C'],4,0,"{56: ['C', 'C'], 63: ['C', 'C'], 54: ['D', 'C'], 47: ['C', 'D']}",0.3699999999999998,0.019999999999999796,0.28,0.41,12.5,24.0,15.0,10.5,1,1,2,1
17,WSLS,7,"{56: 'C', 63: 'C', 54: 'D', 47: 'D'}","{56: 0.33999999999999975, 63: 0, 54: 0.30000000000000004, 47: 0.37}",62.0,Eq,3,1,"{56: ['C', 'C'], 63: ['C', 'C'], 54: ['D', 'D'], 47: ['D', 'C']}",0.33999999999999975,0,0.30000000000000004,0.37,14.0,25.5,16.0,12.5,1,1,2,2
18,WSLS,7,"{56: 'C', 63: 'C', 54: 'C', 47: 'D'}","{56: 0.3099999999999997, 63: 0, 54: 0.27, 47: 0.39}",68.0,['C'],2,2,"{56: ['C', 'C'], 63: ['C', 'C'], 54: ['C', 'C'], 47: ['D', 'D']}",0.3099999999999997,0,0.27,0.39,15.5,27.0,17.5,13.5,1,1,1,2
19,WSLS,7,"{56: 'C', 63: 'C', 54: 'C', 47: 'C'}","{56: 0.3499999999999997, 63: 0, 54: 0.31, 47: 0.36}",73.5,['C'],3,1,"{56: ['C', 'D'], 63: ['C', 'C'], 54: ['C', 'D'], 47: ['C', 'C']}",0.3499999999999997,0,0.31,0.36,13.5,28.5,15.5,15.0,1,1,1,1
20,WSLS,7,"{56: 'D', 63: 'C', 54: 'D', 47: 'C'}","{56: 0.3099999999999997, 63: 0, 54: 0.33, 47: 0.32999999999999996}",72.5,Eq,4,0,"{56: ['D', 'C'], 63: ['C', 'C'], 54: ['D', 'D'], 47: ['C', 'C']}",0.3099999999999997,0,0.33,0.32999999999999996,15.5,30.0,16.5,16.5,2,1,2,1
21,WSLS,7,"{56: 'D', 63: 'C', 54: 'C', 47: 'C'}","{56: 0.26999999999999974, 63: 0, 54: 0.37, 47: 0.29999999999999993}",78.5,['C'],2,2,"{56: ['D', 'C'], 63: ['C', 'C'], 54: ['C', 'D'], 47: ['C', 'C']}",0.26999999999999974,0,0.37,0.29999999999999993,17.5,31.5,14.5,18.0,2,1,1,1
22,WSLS,7,"{56: 'D', 63: 'C', 54: 'D', 47: 'C'}","{56: 0.28999999999999976, 63: 0, 54: 0.33, 47: 0.2699999999999999}",81.5,Eq,3,1,"{56: ['D', 'D'], 63: ['C', 'C'], 54: ['D', 'C'], 47: ['C', 'C']}",0.28999999999999976,0,0.33,0.2699999999999999,18.5,33.0,16.5,19.5,2,1,2,1
23,WSLS,7,"{56: 'C', 63: 'C', 54: 'D', 47: 'C'}","{56: 0.2599999999999998, 63: 0, 54: 0.35000000000000003, 47: 0.2399999999999999}",87.5,['C'],2,2,"{56: ['C', 'C'], 63: ['C', 'C'], 54: ['D', 'D'], 47: ['C', 'C']}",0.2599999999999998,0,0.35000000000000003,0.2399999999999999,20.0,34.5,17.5,21.0,1,1,2,1
24,WSLS,7,"{56: 'C', 63: 'C', 54: 'C', 47: 'C'}","{56: 0.2299999999999998, 63: 0, 54: 0.32000000000000006, 47: 0.2799999999999999}",93.0,['C'],3,1,"{56: ['C', 'C'], 63: ['C', 'C'], 54: ['C', 'C'], 47: ['C', 'D']}",0.2299999999999998,0,0.32000000000000006,0.2799999999999999,21.5,36.0,19.0,19.0,1,1,1,1
25,WSLS,7,"{56: 'C', 63: 'C', 54: 'C', 47: 'D'}","{56: 0.1999999999999998, 63: 0, 54: 0.29000000000000004, 47: 0.2399999999999999}",95.5,['C'],4,0,"{56: ['C', 'C'], 63: ['C', 'C'], 54: ['C', 'C'], 47: ['D', 'C']}",0.1999999999999998,0,0.29000000000000004,0.2399999999999999,23.0,37.5,20.5,21.0,1,1,1,2
26,WSLS,7,"{56: 'C', 63: 'C', 54: 'C', 47: 'D'}","{56: 0.2399999999999998, 63: 0, 54: 0.26, 47: 0.2599999999999999}",102.0,['C'],3,1,"{56: ['C', 'D'], 63: ['C', 'C'], 54: ['C', 'C'], 47: ['D', 'D']}",0.2399999999999998,0,0.26,0.2599999999999999,21.0,39.0,22.0,22.0,1,1,1,2
