n agents,stepcount,steptime,cooperating,defecting,coop total,defect total
2,22,0.0039980411529541016,2,0,2,0
2,23,0.0,1,1,1,1
2,24,0.0039942264556884766,0,2,0,2
2,25,0.003998994827270508,0,2,0,2
2,26,0.003970623016357422,1,1,1,1
2,27,0.003998517990112305,1,1,1,1
2,28,0.0039730072021484375,1,1,1,1
2,29,0.003998756408691406,1,1,1,1
2,30,0.003999471664428711,2,0,2,0
2,31,0.0039975643157958984,2,0,2,0
2,32,0.0,0,2,0,2
2,33,0.0,1,1,1,1
2,34,0.0,1,1,1,1
2,35,0.0,2,0,2,0
2,36,0.004000663757324219,2,0,2,0
2,37,0.0039997100830078125,2,0,2,0
2,38,0.0,1,1,1,1
2,39,0.0,1,1,1,1
2,40,0.0,2,0,2,0
2,41,0.0,2,0,2,0
2,42,0.0,2,0,2,0
2,43,0.0,2,0,2,0
2,44,0.0,2,0,2,0
2,45,0.0,2,0,2,0
2,46,0.003970146179199219,2,0,2,0
2,47,0.00399470329284668,2,0,2,0
2,48,0.003973245620727539,2,0,2,0
2,49,0.003998756408691406,1,1,1,1
2,50,0.003997087478637695,1,1,1,1
2,51,0.0,2,0,2,0
2,52,0.004006147384643555,1,1,1,1
2,53,0.0,1,1,1,1
2,54,0.0,1,1,1,1
2,55,0.0,1,1,1,1
2,56,0.0039975643157958984,1,1,1,1
2,57,0.0039980411529541016,2,0,2,0
2,58,0.0039975643157958984,1,1,1,1
2,59,0.0,2,0,2,0
2,60,0.003998756408691406,2,0,2,0
2,61,0.003996849060058594,1,1,1,1
2,62,0.0039958953857421875,1,1,1,1
2,63,0.0039751529693603516,2,0,2,0
2,64,0.003969430923461914,2,0,2,0
2,65,0.003988504409790039,2,0,2,0
2,66,0.003998994827270508,1,1,1,1
2,67,0.0,2,0,2,0
2,68,0.0,2,0,2,0
2,69,0.0,1,1,1,1
2,70,0.0,2,0,2,0
2,71,0.0,2,0,2,0
2,72,0.0039975643157958984,2,0,2,0
2,73,0.0039746761322021484,1,1,1,1
2,74,0.003986358642578125,2,0,2,0
2,75,0.00396728515625,2,0,2,0
2,76,0.003999948501586914,1,1,1,1
2,77,0.003989458084106445,1,1,1,1
2,78,0.00400090217590332,2,0,2,0
2,79,0.003998517990112305,1,1,1,1
2,80,0.007997989654541016,1,1,1,1
2,81,0.003996610641479492,2,0,2,0
2,82,0.00397181510925293,2,0,2,0
2,83,0.003969430923461914,2,0,2,0
2,84,0.0039937496185302734,2,0,2,0
2,85,0.003991365432739258,2,0,2,0
2,86,0.003971576690673828,2,0,2,0
2,87,0.0039751529693603516,2,0,2,0
2,88,0.003969430923461914,2,0,2,0
2,89,0.0,2,0,2,0
2,90,0.003999471664428711,1,1,1,1
2,91,0.003996372222900391,1,1,1,1
2,92,0.0,2,0,2,0
2,93,0.0040018558502197266,1,1,1,1
2,94,0.003973245620727539,1,1,1,1
2,95,0.003973245620727539,1,1,1,1
2,96,0.003996849060058594,2,0,2,0
2,97,0.0,2,0,2,0
2,98,0.00399470329284668,1,1,1,1
2,99,0.0040013790130615234,2,0,2,0
2,100,0.0039997100830078125,2,0,2,0
2,101,0.0,2,0,2,0
2,102,0.003973245620727539,2,0,2,0
2,103,0.003994464874267578,2,0,2,0
2,104,0.0,1,1,1,1
2,105,0.0,2,0,2,0
2,106,0.0,1,1,1,1
2,107,0.0,1,1,1,1
2,108,0.003973960876464844,1,1,1,1
2,109,1.7790696620941162,2,0,2,0
2,110,0.0,1,1,1,1
2,111,0.0,2,0,2,0
2,112,0.003999471664428711,1,1,1,1
2,113,0.003998994827270508,1,1,1,1
2,114,0.0039975643157958984,1,1,1,1
2,115,0.0039980411529541016,2,0,2,0
2,116,0.003998994827270508,1,1,1,1
2,117,0.0,2,0,2,0
2,118,0.003997802734375,1,1,1,1
2,119,0.003999471664428711,1,1,1,1
2,120,0.0,2,0,2,0
2,121,0.0,1,1,1,1
2,122,0.003998756408691406,1,1,1,1
2,123,0.0,1,1,1,1
2,124,0.0,2,0,2,0
2,125,0.004000186920166016,2,0,2,0
2,126,0.0,1,1,1,1
2,127,0.0,2,0,2,0
2,128,0.011996984481811523,1,1,1,1
2,129,0.003997802734375,1,1,1,1
2,130,0.0039980411529541016,1,1,1,1
2,131,0.003997325897216797,1,1,1,1
2,132,0.003998756408691406,2,0,2,0
2,133,0.003998756408691406,2,0,2,0
2,134,0.003997087478637695,1,1,1,1
2,135,0.003998279571533203,2,0,2,0
2,136,0.003997325897216797,2,0,2,0
2,137,0.003999233245849609,2,0,2,0
2,138,0.003999471664428711,2,0,2,0
2,139,0.0,2,0,2,0
2,140,0.003998279571533203,1,1,1,1
2,141,0.003998756408691406,2,0,2,0
2,142,0.003998756408691406,2,0,2,0
2,143,0.007997512817382812,1,1,1,1
2,144,0.0,1,1,1,1
2,145,0.0,1,1,1,1
2,146,0.0039997100830078125,2,0,2,0
2,147,0.0,2,0,2,0
2,148,0.0,2,0,2,0
2,149,0.003999948501586914,2,0,2,0
2,150,0.0,1,1,1,1
2,151,0.0,2,0,2,0
2,152,0.0,2,0,2,0
2,153,0.003998756408691406,2,0,2,0
2,154,0.003998756408691406,1,1,1,1
2,155,0.0,2,0,2,0
2,156,0.0,1,1,1,1
2,157,0.0,2,0,2,0
2,158,0.0,1,1,1,1
2,159,0.0,1,1,1,1
2,160,0.0,1,1,1,1
2,161,0.0,2,0,2,0
2,162,0.003973960876464844,2,0,2,0
2,163,0.003973960876464844,2,0,2,0
2,164,0.0039675235748291016,2,0,2,0
2,165,0.003992319107055664,1,1,1,1
