stepcount_47,strategy_47,strat code_47,move_47,probabilities_47,utility_47,common_move_47,number_coop_47,number_defect_47,outcomes_47,p1_47,p2_47,p3_47,p4_47,u1_47,u2_47,u3_47,u4_47,m1_47,m2_47,m3_47,m4_47
14,VPP,6,"{48: 'D', 55: 'D', 46: 'C', 39: 'D'}","{48: 0.33, 55: 0.48, 46: 0.48, 39: 0.4000000000000001}",31.0,['D'],1,3,"{48: ['D', 'C'], 55: ['D', 'D'], 46: ['C', 'C'], 39: ['D', 'C']}",0.33,0.48,0.48,0.4000000000000001,14.5,7.0,5.0,11.0,2,2,1,2
15,VPP,6,"{48: 'C', 55: 'C', 46: 'C', 39: 'D'}","{48: 0.37, 55: 0.44999999999999996, 46: 0.52, 39: 0.4200000000000001}",37.5,['C'],3,1,"{48: ['C', 'D'], 55: ['C', 'C'], 46: ['C', 'D'], 39: ['D', 'D']}",0.37,0.44999999999999996,0.52,0.4200000000000001,12.5,8.5,3.0,12.0,1,1,1,2
16,VPP,6,"{48: 'D', 55: 'D', 46: 'D', 39: 'D'}","{48: 0.39, 55: 0.41, 46: 0.48000000000000004, 39: 0.3800000000000001}",36.0,['D'],0,4,"{48: ['D', 'D'], 55: ['D', 'C'], 46: ['D', 'C'], 39: ['D', 'C']}",0.39,0.41,0.48000000000000004,0.3800000000000001,13.5,10.5,5.0,14.0,2,2,2,2
17,VPP,6,"{48: 'C', 55: 'C', 46: 'C', 39: 'C'}","{48: 0.36, 55: 0.44999999999999996, 46: 0.52, 39: 0.4200000000000001}",43.0,['C'],4,0,"{48: ['C', 'C'], 55: ['C', 'D'], 46: ['C', 'D'], 39: ['C', 'D']}",0.36,0.44999999999999996,0.52,0.4200000000000001,15.0,8.5,3.0,12.0,1,1,1,1
18,VPP,6,"{48: 'C', 55: 'D', 46: 'D', 39: 'C'}","{48: 0.32999999999999996, 55: 0.47, 46: 0.48000000000000004, 39: 0.4600000000000001}",38.5,Eq,2,2,"{48: ['C', 'C'], 55: ['D', 'D'], 46: ['D', 'C'], 39: ['C', 'D']}",0.32999999999999996,0.47,0.48000000000000004,0.4600000000000001,16.5,9.5,5.0,10.0,1,2,2,1
19,VPP,6,"{48: 'D', 55: 'C', 46: 'C', 39: 'D'}","{48: 0.29, 55: 0.43999999999999995, 46: 0.45000000000000007, 39: 0.4800000000000001}",41.0,Eq,2,2,"{48: ['D', 'C'], 55: ['C', 'C'], 46: ['C', 'C'], 39: ['D', 'D']}",0.29,0.43999999999999995,0.45000000000000007,0.4800000000000001,18.5,11.0,6.5,11.0,2,1,1,2
20,VPP,6,"{48: 'D', 55: 'C', 46: 'C', 39: 'D'}","{48: 0.31, 55: 0.4099999999999999, 46: 0.49000000000000005, 39: 0.4400000000000001}",47.0,Eq,2,2,"{48: ['D', 'D'], 55: ['C', 'C'], 46: ['C', 'D'], 39: ['D', 'C']}",0.31,0.4099999999999999,0.49000000000000005,0.4400000000000001,19.5,12.5,4.5,13.0,2,1,1,2
21,VPP,6,"{48: 'C', 55: 'C', 46: 'C', 39: 'C'}","{48: 0.28, 55: 0.3799999999999999, 46: 0.4600000000000001, 39: 0.4800000000000001}",49.5,['C'],4,0,"{48: ['C', 'C'], 55: ['C', 'C'], 46: ['C', 'C'], 39: ['C', 'D']}",0.28,0.3799999999999999,0.4600000000000001,0.4800000000000001,21.0,14.0,6.0,11.0,1,1,1,1
22,VPP,6,"{48: 'C', 55: 'C', 46: 'D', 39: 'C'}","{48: 0.25, 55: 0.34999999999999987, 46: 0.4200000000000001, 39: 0.5200000000000001}",52.0,['C'],3,1,"{48: ['C', 'C'], 55: ['C', 'C'], 46: ['D', 'C'], 39: ['C', 'D']}",0.25,0.34999999999999987,0.4200000000000001,0.5200000000000001,22.5,15.5,8.0,9.0,1,1,2,1
23,VPP,6,"{48: 'C', 55: 'C', 46: 'C', 39: 'C'}","{48: 0.22, 55: 0.31999999999999984, 46: 0.3900000000000001, 39: 0.5600000000000002}",55.0,['C'],4,0,"{48: ['C', 'C'], 55: ['C', 'C'], 46: ['C', 'C'], 39: ['C', 'D']}",0.22,0.31999999999999984,0.3900000000000001,0.5600000000000002,24.0,17.0,9.5,7.0,1,1,1,1
24,VPP,6,"{48: 'C', 55: 'D', 46: 'C', 39: 'C'}","{48: 0.19, 55: 0.27999999999999986, 46: 0.3600000000000001, 39: 0.6000000000000002}",57.5,['C'],3,1,"{48: ['C', 'C'], 55: ['D', 'C'], 46: ['C', 'C'], 39: ['C', 'D']}",0.19,0.27999999999999986,0.3600000000000001,0.6000000000000002,25.5,19.0,11.0,5.0,1,2,1,1
25,VPP,6,"{48: 'C', 55: 'C', 46: 'C', 39: 'D'}","{48: 0.16, 55: 0.31999999999999984, 46: 0.4000000000000001, 39: 0.6200000000000002}",60.5,['C'],3,1,"{48: ['C', 'C'], 55: ['C', 'D'], 46: ['C', 'D'], 39: ['D', 'D']}",0.16,0.31999999999999984,0.4000000000000001,0.6200000000000002,27.0,17.0,9.0,6.0,1,1,1,2
26,VPP,6,"{48: 'C', 55: 'D', 46: 'C', 39: 'D'}","{48: 0.13, 55: 0.33999999999999986, 46: 0.3700000000000001, 39: 0.5800000000000002}",59.0,Eq,2,2,"{48: ['C', 'C'], 55: ['D', 'D'], 46: ['C', 'C'], 39: ['D', 'C']}",0.13,0.33999999999999986,0.3700000000000001,0.5800000000000002,28.5,18.0,10.5,8.0,1,2,1,2
