,Cooperations,Defections,Cooperators,Defectors,TFT Performance,TFT Cooperations,VPP Performance,VPP Cooperations,WSLS Performance,WSLS Cooperations,iWSLS Performance,iWSLS Cooperations,LEARN Performance,MutualCooperations,LEARN Cooperations,moodyLEARN Performance,moodyMutualCooperations,moodyLEARN Cooperations,Model Params
11135,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,222425,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11136,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,222625,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11137,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,222825,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11138,56,24,19,1,0,0,0,0,0,0,0,0,0,0,0,223025,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11139,57,23,18,2,0,0,0,0,0,0,0,0,0,0,0,223225,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11140,55,25,20,2,0,0,0,0,0,0,0,0,0,0,0,223375,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11141,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,223575,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11142,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,223775,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11143,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,223975,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11144,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,224175,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11145,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,224375,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11146,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,224575,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11147,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,224775,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11148,56,24,19,2,0,0,0,0,0,0,0,0,0,0,0,224975,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11149,59,21,18,1,0,0,0,0,0,0,0,0,0,0,0,225175,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11150,55,25,20,1,0,0,0,0,0,0,0,0,0,0,0,225325,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11151,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,225525,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11152,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,225725,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11153,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,225925,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11154,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,226125,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11155,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,226325,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11156,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,226525,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11157,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,226725,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11158,56,24,19,1,0,0,0,0,0,0,0,0,0,0,0,226925,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11159,57,23,18,2,0,0,0,0,0,0,0,0,0,0,0,227125,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11160,55,25,20,2,0,0,0,0,0,0,0,0,0,0,0,227275,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11161,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,227475,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11162,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,227675,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11163,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,227875,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11164,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,228075,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11165,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,228275,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11166,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,228475,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11167,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,228675,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11168,56,24,19,2,0,0,0,0,0,0,0,0,0,0,0,228875,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11169,59,21,18,1,0,0,0,0,0,0,0,0,0,0,0,229075,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11170,55,25,20,1,0,0,0,0,0,0,0,0,0,0,0,229225,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11171,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,229425,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11172,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,229625,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11173,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,229825,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11174,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,230025,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11175,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,230225,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11176,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,230425,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11177,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,230625,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11178,56,24,19,1,0,0,0,0,0,0,0,0,0,0,0,230825,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11179,57,23,18,2,0,0,0,0,0,0,0,0,0,0,0,231025,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11180,55,25,20,2,0,0,0,0,0,0,0,0,0,0,0,231175,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11181,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,231375,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11182,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,231575,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11183,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,231775,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11184,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,231975,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11185,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,232175,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11186,56,24,19,1,0,0,0,0,0,0,0,0,0,0,0,232375,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11187,57,23,18,2,0,0,0,0,0,0,0,0,0,0,0,232575,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11188,55,25,20,2,0,0,0,0,0,0,0,0,0,0,0,232725,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11189,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,232925,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11190,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,233125,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11191,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,233325,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11192,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,233525,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11193,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,233725,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11194,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,233925,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11195,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,234125,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11196,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,234325,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11197,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,234525,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11198,56,24,19,1,0,0,0,0,0,0,0,0,0,0,0,234725,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11199,57,23,18,2,0,0,0,0,0,0,0,0,0,0,0,234925,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11200,55,25,20,2,0,0,0,0,0,0,0,0,0,0,0,235075,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11201,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,235275,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11202,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,235475,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11203,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,235675,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11204,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,235875,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11205,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,236075,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11206,56,24,19,1,0,0,0,0,0,0,0,0,0,0,0,236275,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11207,57,23,18,2,0,0,0,0,0,0,0,0,0,0,0,236475,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11208,55,25,20,2,0,0,0,0,0,0,0,0,0,0,0,236625,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11209,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,236825,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11210,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,237025,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11211,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,237225,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11212,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,237425,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11213,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,237625,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11214,56,24,19,1,0,0,0,0,0,0,0,0,0,0,0,237825,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11215,57,23,18,2,0,0,0,0,0,0,0,0,0,0,0,238025,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11216,55,25,20,2,0,0,0,0,0,0,0,0,0,0,0,238175,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11217,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,238375,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11218,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,238575,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11219,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,238775,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11220,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,238975,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11221,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,239175,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11222,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,239375,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11223,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,239575,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11224,56,24,19,2,0,0,0,0,0,0,0,0,0,0,0,239775,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11225,59,21,18,1,0,0,0,0,0,0,0,0,0,0,0,239975,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11226,55,25,20,1,0,0,0,0,0,0,0,0,0,0,0,240125,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11227,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,240325,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11228,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,240525,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11229,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,240725,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11230,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,240925,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11231,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,241125,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11232,56,24,19,2,0,0,0,0,0,0,0,0,0,0,0,241325,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11233,59,21,18,1,0,0,0,0,0,0,0,0,0,0,0,241525,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11234,55,25,20,1,0,0,0,0,0,0,0,0,0,0,0,241675,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11235,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,241875,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11236,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,242075,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11237,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,242275,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11238,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,242475,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11239,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,242675,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11240,56,24,19,2,0,0,0,0,0,0,0,0,0,0,0,242875,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11241,59,21,18,1,0,0,0,0,0,0,0,0,0,0,0,243075,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11242,55,25,20,1,0,0,0,0,0,0,0,0,0,0,0,243225,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11243,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,243425,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11244,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,243625,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11245,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,243825,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11246,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,244025,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11247,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,244225,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11248,56,24,19,2,0,0,0,0,0,0,0,0,0,0,0,244425,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11249,59,21,18,1,0,0,0,0,0,0,0,0,0,0,0,244625,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11250,55,25,20,1,0,0,0,0,0,0,0,0,0,0,0,244775,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11251,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,244975,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11252,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,245175,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11253,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,245375,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11254,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,245575,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11255,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,245775,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11256,56,24,19,2,0,0,0,0,0,0,0,0,0,0,0,245975,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11257,59,21,18,1,0,0,0,0,0,0,0,0,0,0,0,246175,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11258,55,25,20,1,0,0,0,0,0,0,0,0,0,0,0,246325,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11259,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,246525,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11260,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,246725,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11261,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,246925,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11262,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,247125,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11263,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,247325,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11264,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,247525,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11265,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,247725,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11266,56,24,19,1,0,0,0,0,0,0,0,0,0,0,0,247925,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11267,57,23,18,2,0,0,0,0,0,0,0,0,0,0,0,248125,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11268,55,25,20,2,0,0,0,0,0,0,0,0,0,0,0,248275,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11269,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,248475,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11270,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,248675,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11271,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,248875,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11272,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,249075,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11273,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,249275,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11274,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,249475,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11275,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,249675,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11276,56,24,19,2,0,0,0,0,0,0,0,0,0,0,0,249875,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11277,59,21,18,1,0,0,0,0,0,0,0,0,0,0,0,250075,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11278,55,25,20,1,0,0,0,0,0,0,0,0,0,0,0,250225,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11279,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,250425,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11280,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,250625,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11281,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,250825,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11282,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,251025,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11283,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,251225,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11284,56,24,19,2,0,0,0,0,0,0,0,0,0,0,0,251425,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11285,59,21,18,1,0,0,0,0,0,0,0,0,0,0,0,251625,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11286,55,25,20,1,0,0,0,0,0,0,0,0,0,0,0,251775,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11287,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,251975,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11288,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,252175,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11289,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,252375,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11290,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,252575,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11291,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,252775,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11292,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,252975,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11293,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,253175,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11294,56,24,19,1,0,0,0,0,0,0,0,0,0,0,0,253375,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11295,57,23,18,2,0,0,0,0,0,0,0,0,0,0,0,253575,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11296,55,25,20,2,0,0,0,0,0,0,0,0,0,0,0,253725,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11297,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,253925,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11298,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,254125,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11299,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,254325,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11300,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,254525,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11301,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,254725,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11302,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,254925,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11303,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,255125,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11304,56,24,19,2,0,0,0,0,0,0,0,0,0,0,0,255325,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11305,59,21,18,1,0,0,0,0,0,0,0,0,0,0,0,255525,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11306,55,25,20,1,0,0,0,0,0,0,0,0,0,0,0,255675,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11307,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,255875,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11308,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,256075,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11309,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,256275,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11310,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,256475,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11311,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,256675,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11312,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,256875,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11313,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,257075,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
