stepcount_46,strategy_46,strat code_46,move_46,probabilities_46,utility_46,common_move_46,number_coop_46,number_defect_46,outcomes_46,p1_46,p2_46,p3_46,p4_46,u1_46,u2_46,u3_46,u4_46,m1_46,m2_46,m3_46,m4_46
12,VPP,6,"{47: 'C', 54: 'C', 45: 'C', 38: 'C'}","{47: 0.47000000000000003, 54: 0.49, 45: 0.42999999999999994, 38: 0.37000000000000005}",30.5,['C'],4,0,"{47: ['C', 'D'], 54: ['C', 'D'], 45: ['C', 'C'], 38: ['C', 'D']}",0.47000000000000003,0.49,0.42999999999999994,0.37000000000000005,5.5,4.5,7.5,8.5,1,1,1,1
13,VPP,6,"{47: 'C', 54: 'C', 45: 'C', 38: 'C'}","{47: 0.51, 54: 0.53, 45: 0.3999999999999999, 38: 0.3400000000000001}",26.0,['C'],4,0,"{47: ['C', 'D'], 54: ['C', 'D'], 45: ['C', 'C'], 38: ['C', 'C']}",0.51,0.53,0.3999999999999999,0.3400000000000001,3.5,2.5,9.0,10.0,1,1,1,1
14,VPP,6,"{47: 'C', 54: 'D', 45: 'D', 38: 'D'}","{47: 0.48, 54: 0.55, 45: 0.35999999999999993, 38: 0.3000000000000001}",25.0,['D'],1,3,"{47: ['C', 'C'], 54: ['D', 'D'], 45: ['D', 'C'], 38: ['D', 'C']}",0.48,0.55,0.35999999999999993,0.3000000000000001,5.0,3.5,11.0,12.0,1,2,2,2
15,VPP,6,"{47: 'D', 54: 'D', 45: 'C', 38: 'C'}","{47: 0.44, 54: 0.5700000000000001, 45: 0.3999999999999999, 38: 0.3400000000000001}",31.5,Eq,2,2,"{47: ['D', 'C'], 54: ['D', 'D'], 45: ['C', 'D'], 38: ['C', 'D']}",0.44,0.5700000000000001,0.3999999999999999,0.3400000000000001,7.0,4.5,9.0,10.0,2,2,1,1
16,VPP,6,"{47: 'C', 54: 'C', 45: 'C', 38: 'C'}","{47: 0.48, 54: 0.54, 45: 0.4399999999999999, 38: 0.31000000000000005}",30.5,['C'],4,0,"{47: ['C', 'D'], 54: ['C', 'C'], 45: ['C', 'D'], 38: ['C', 'C']}",0.48,0.54,0.4399999999999999,0.31000000000000005,5.0,6.0,7.0,11.5,1,1,1,1
17,VPP,6,"{47: 'D', 54: 'C', 45: 'C', 38: 'C'}","{47: 0.44, 54: 0.5800000000000001, 45: 0.47999999999999987, 38: 0.28}",29.5,['C'],3,1,"{47: ['D', 'C'], 54: ['C', 'D'], 45: ['C', 'D'], 38: ['C', 'C']}",0.44,0.5800000000000001,0.47999999999999987,0.28,7.0,4.0,5.0,13.0,2,1,1,1
18,VPP,6,"{47: 'C', 54: 'D', 45: 'D', 38: 'C'}","{47: 0.48, 54: 0.54, 45: 0.4999999999999999, 38: 0.32}",29.0,Eq,2,2,"{47: ['C', 'D'], 54: ['D', 'C'], 45: ['D', 'D'], 38: ['C', 'D']}",0.48,0.54,0.4999999999999999,0.32,5.0,6.0,6.0,11.0,1,2,2,1
19,VPP,6,"{47: 'C', 54: 'D', 45: 'C', 38: 'C'}","{47: 0.44999999999999996, 54: 0.56, 45: 0.46999999999999986, 38: 0.29000000000000004}",28.0,['C'],3,1,"{47: ['C', 'C'], 54: ['D', 'D'], 45: ['C', 'C'], 38: ['C', 'C']}",0.44999999999999996,0.56,0.46999999999999986,0.29000000000000004,6.5,7.0,7.5,12.5,1,2,1,1
20,VPP,6,"{47: 'D', 54: 'D', 45: 'C', 38: 'C'}","{47: 0.41, 54: 0.5800000000000001, 45: 0.43999999999999984, 38: 0.26}",33.5,Eq,2,2,"{47: ['D', 'C'], 54: ['D', 'D'], 45: ['C', 'C'], 38: ['C', 'C']}",0.41,0.5800000000000001,0.43999999999999984,0.26,8.5,8.0,9.0,14.0,2,2,1,1
21,VPP,6,"{47: 'C', 54: 'D', 45: 'C', 38: 'C'}","{47: 0.38, 54: 0.54, 45: 0.4099999999999998, 38: 0.23}",39.5,['C'],3,1,"{47: ['C', 'C'], 54: ['D', 'C'], 45: ['C', 'C'], 38: ['C', 'C']}",0.38,0.54,0.4099999999999998,0.23,10.0,10.0,10.5,15.5,1,2,1,1
22,VPP,6,"{47: 'C', 54: 'D', 45: 'C', 38: 'D'}","{47: 0.42, 54: 0.5, 45: 0.3799999999999998, 38: 0.19}",46.0,Eq,2,2,"{47: ['C', 'D'], 54: ['D', 'C'], 45: ['C', 'C'], 38: ['D', 'C']}",0.42,0.5,0.3799999999999998,0.19,8.0,12.0,12.0,17.5,1,2,1,2
23,VPP,6,"{47: 'C', 54: 'D', 45: 'C', 38: 'C'}","{47: 0.39, 54: 0.46, 45: 0.34999999999999976, 38: 0.23}",49.5,['C'],3,1,"{47: ['C', 'C'], 54: ['D', 'C'], 45: ['C', 'C'], 38: ['C', 'D']}",0.39,0.46,0.34999999999999976,0.23,9.5,14.0,13.5,15.5,1,2,1,1
24,VPP,6,"{47: 'C', 54: 'D', 45: 'D', 38: 'C'}","{47: 0.36, 54: 0.42000000000000004, 45: 0.3099999999999998, 38: 0.2}",52.5,Eq,2,2,"{47: ['C', 'C'], 54: ['D', 'C'], 45: ['D', 'C'], 38: ['C', 'C']}",0.36,0.42000000000000004,0.3099999999999998,0.2,11.0,16.0,15.5,17.0,1,2,2,1
25,VPP,6,"{47: 'D', 54: 'C', 45: 'D', 38: 'C'}","{47: 0.32, 54: 0.39, 45: 0.3299999999999998, 38: 0.17}",59.5,Eq,2,2,"{47: ['D', 'C'], 54: ['C', 'C'], 45: ['D', 'D'], 38: ['C', 'C']}",0.32,0.39,0.3299999999999998,0.17,13.0,17.5,16.5,18.5,2,1,2,1
26,VPP,6,"{47: 'C', 54: 'D', 45: 'C', 38: 'C'}","{47: 0.29000000000000004, 54: 0.41000000000000003, 45: 0.2999999999999998, 38: 0.14}",65.5,['C'],3,1,"{47: ['C', 'C'], 54: ['D', 'D'], 45: ['C', 'C'], 38: ['C', 'C']}",0.29000000000000004,0.41000000000000003,0.2999999999999998,0.14,14.5,18.5,18.0,20.0,1,2,1,1
