stepcount_4,strategy_4,strat code_4,move_4,probabilities_4,utility_4,common_move_4,number_coop_4,number_defect_4,outcomes_4,p1_4,p2_4,p3_4,p4_4,u1_4,u2_4,u3_4,u4_4,m1_4,m2_4,m3_4,m4_4
11,WSLS,7,"{5: 'D', 12: 'C', 3: 'D'}","{5: 0.35000000000000014, 12: 0.1699999999999998, 3: 0.4800000000000001}",31.5,['D'],2,1,"{5: ['D', 'D'], 12: ['C', 'C'], 3: ['D', 'D']}",0.35000000000000014,0.1699999999999998,0.4800000000000001,None,11.5,16.5,7,None,2,1,2,None
12,WSLS,7,"{5: 'C', 12: 'C', 3: 'C'}","{5: 0.3900000000000001, 12: 0.1399999999999998, 3: 0.5200000000000001}",35.0,['C'],1,2,"{5: ['C', 'D'], 12: ['C', 'C'], 3: ['C', 'D']}",0.3900000000000001,0.1399999999999998,0.5200000000000001,None,9.5,18.0,5,None,1,1,1,None
13,WSLS,7,"{5: 'D', 12: 'C', 3: 'D'}","{5: 0.35000000000000014, 12: 0.10999999999999979, 3: 0.48000000000000015}",32.5,['D'],3,0,"{5: ['D', 'C'], 12: ['C', 'C'], 3: ['D', 'C']}",0.35000000000000014,0.10999999999999979,0.48000000000000015,None,11.5,19.5,7,None,2,1,2,None
14,WSLS,7,"{5: 'D', 12: 'C', 3: 'D'}","{5: 0.31000000000000016, 12: 0.0799999999999998, 3: 0.44000000000000017}",38.0,['D'],1,2,"{5: ['D', 'C'], 12: ['C', 'C'], 3: ['D', 'C']}",0.31000000000000016,0.0799999999999998,0.44000000000000017,None,13.5,21.0,9,None,2,1,2,None
15,WSLS,7,"{5: 'D', 12: 'C', 3: 'D'}","{5: 0.3300000000000002, 12: 0.049999999999999795, 3: 0.4000000000000002}",43.5,['D'],1,2,"{5: ['D', 'D'], 12: ['C', 'C'], 3: ['D', 'C']}",0.3300000000000002,0.049999999999999795,0.4000000000000002,None,14.5,22.5,11,None,2,1,2,None
16,WSLS,7,"{5: 'C', 12: 'C', 3: 'D'}","{5: 0.30000000000000016, 12: 0.019999999999999796, 3: 0.4200000000000002}",48.0,['C'],1,2,"{5: ['C', 'C'], 12: ['C', 'C'], 3: ['D', 'D']}",0.30000000000000016,0.019999999999999796,0.4200000000000002,None,16.0,24.0,12,None,1,1,2,None
17,WSLS,7,"{5: 'C', 12: 'C', 3: 'C'}","{5: 0.34000000000000014, 12: 0, 3: 0.4600000000000002}",52.0,['C'],2,1,"{5: ['C', 'D'], 12: ['C', 'C'], 3: ['C', 'D']}",0.34000000000000014,0,0.4600000000000002,None,14.0,25.5,10,None,1,1,1,None
18,WSLS,7,"{5: 'D', 12: 'C', 3: 'D'}","{5: 0.36000000000000015, 12: 0, 3: 0.4200000000000002}",49.5,['D'],3,0,"{5: ['D', 'D'], 12: ['C', 'C'], 3: ['D', 'C']}",0.36000000000000015,0,0.4200000000000002,None,15.0,27.0,12,None,2,1,2,None
19,WSLS,7,"{5: 'C', 12: 'C', 3: 'D'}","{5: 0.40000000000000013, 12: 0, 3: 0.3800000000000002}",54.0,['C'],1,2,"{5: ['C', 'D'], 12: ['C', 'C'], 3: ['D', 'C']}",0.40000000000000013,0,0.3800000000000002,None,13.0,28.5,14,None,1,1,2,None
20,WSLS,7,"{5: 'D', 12: 'C', 3: 'D'}","{5: 0.42000000000000015, 12: 0, 3: 0.40000000000000024}",55.5,['D'],2,1,"{5: ['D', 'D'], 12: ['C', 'C'], 3: ['D', 'D']}",0.42000000000000015,0,0.40000000000000024,None,14.0,30.0,15,None,2,1,2,None
21,WSLS,7,"{5: 'C', 12: 'C', 3: 'C'}","{5: 0.46000000000000013, 12: 0, 3: 0.4400000000000002}",59.0,['C'],1,2,"{5: ['C', 'D'], 12: ['C', 'C'], 3: ['C', 'D']}",0.46000000000000013,0,0.4400000000000002,None,12.0,31.5,13,None,1,1,1,None
22,WSLS,7,"{5: 'D', 12: 'C', 3: 'D'}","{5: 0.48000000000000015, 12: 0, 3: 0.46000000000000024}",56.5,['D'],3,0,"{5: ['D', 'D'], 12: ['C', 'C'], 3: ['D', 'D']}",0.48000000000000015,0,0.46000000000000024,None,13.0,33.0,14,None,2,1,2,None
23,WSLS,7,"{5: 'C', 12: 'C', 3: 'C'}","{5: 0.4500000000000002, 12: 0, 3: 0.43000000000000027}",60.0,['C'],1,2,"{5: ['C', 'C'], 12: ['C', 'C'], 3: ['C', 'C']}",0.4500000000000002,0,0.43000000000000027,None,14.5,34.5,15.5,None,1,1,1,None
24,WSLS,7,"{5: 'C', 12: 'C', 3: 'C'}","{5: 0.49000000000000016, 12: 0, 3: 0.47000000000000025}",64.5,['C'],3,0,"{5: ['C', 'D'], 12: ['C', 'C'], 3: ['C', 'D']}",0.49000000000000016,0,0.47000000000000025,None,12.5,36.0,13.5,None,1,1,1,None
25,WSLS,7,"{5: 'D', 12: 'C', 3: 'D'}","{5: 0.4500000000000002, 12: 0, 3: 0.49000000000000027}",62.0,['D'],3,0,"{5: ['D', 'C'], 12: ['C', 'C'], 3: ['D', 'D']}",0.4500000000000002,0,0.49000000000000027,None,14.5,37.5,14.5,None,2,1,2,None
26,WSLS,7,"{5: 'D', 12: 'C', 3: 'C'}","{5: 0.4700000000000002, 12: 0, 3: 0.4600000000000003}",66.5,['C'],1,2,"{5: ['D', 'D'], 12: ['C', 'C'], 3: ['C', 'C']}",0.4700000000000002,0,0.4600000000000003,None,15.5,39.0,16.0,None,2,1,1,None
